,Date,Minimum,Maximum,Average
0,2013-06-01,21.272727272727273,26.0,23.636363636363637
1,2013-06-02,21.272727272727273,26.0,23.636363636363637
2,2013-06-03,21.272727272727273,26.0,23.636363636363637
3,2013-06-04,21.272727272727273,26.0,23.636363636363637
4,2013-06-05,21.272727272727273,26.0,23.636363636363637
5,2013-06-06,21.272727272727273,26.0,23.636363636363637
6,2013-06-07,21.272727272727273,26.0,23.636363636363637
7,2013-06-08,21.272727272727273,26.0,23.636363636363637
8,2013-06-09,21.272727272727273,26.0,23.636363636363637
9,2013-06-10,21.272727272727273,26.0,23.636363636363637
10,2013-06-11,21.272727272727273,26.0,23.636363636363637
11,2013-06-12,21.272727272727273,26.0,23.636363636363637
12,2013-06-13,21.272727272727273,26.0,23.636363636363637
13,2013-06-14,21.272727272727273,26.0,23.636363636363637
14,2013-06-15,21.272727272727273,26.0,23.636363636363637
15,2013-06-16,26.0,32.0,29.0
16,2013-06-17,20.0,25.0,22.5
17,2013-06-18,22.0,26.0,24.0
18,2013-06-19,24.0,28.0,26.0
19,2013-06-20,22.0,26.0,24.0
20,2013-06-21,15.0,20.0,17.5
21,2013-06-22,21.272727272727273,26.0,23.636363636363637
22,2013-06-23,21.272727272727273,26.0,23.636363636363637
23,2013-06-24,21.272727272727273,26.0,23.636363636363637
24,2013-06-25,25.0,30.0,27.5
25,2013-06-26,20.0,25.0,22.5
26,2013-06-27,18.0,24.0,21.0
27,2013-06-28,24.0,28.0,26.0
28,2013-06-29,21.272727272727273,26.0,23.636363636363637
29,2013-06-30,18.0,22.0,20.0
30,2013-07-01,15.0,20.0,17.5
31,2013-07-02,15.0,20.0,17.5
32,2013-07-03,14.0,18.0,16.0
33,2013-07-04,14.0,18.0,16.0
34,2013-07-05,18.0,24.0,21.0
35,2013-07-06,33.0,37.72,35.36
36,2013-07-07,33.0,37.72,35.36
37,2013-07-08,33.0,37.72,35.36
38,2013-07-09,20.0,25.0,22.5
39,2013-07-10,30.0,35.0,32.5
40,2013-07-11,32.0,38.0,35.0
41,2013-07-12,44.0,48.0,46.0
42,2013-07-13,33.0,37.72,35.36
43,2013-07-14,50.0,55.0,52.5
44,2013-07-15,50.0,55.0,52.5
45,2013-07-16,48.0,52.0,50.0
46,2013-07-17,46.0,52.0,49.0
47,2013-07-18,40.0,45.0,42.5
48,2013-07-19,36.0,40.0,38.0
49,2013-07-20,33.0,37.72,35.36
50,2013-07-21,28.0,32.0,30.0
51,2013-07-22,28.0,32.0,30.0
52,2013-07-23,30.0,35.0,32.5
53,2013-07-24,32.0,36.0,34.0
54,2013-07-25,40.0,45.0,42.5
55,2013-07-26,40.0,45.0,42.5
56,2013-07-27,33.0,37.72,35.36
57,2013-07-28,40.0,45.0,42.5
58,2013-07-29,42.0,46.0,44.0
59,2013-07-30,38.0,42.0,40.0
60,2013-07-31,35.0,40.0,37.5
61,2013-08-01,34.0,38.0,36.0
62,2013-08-02,25.0,35.0,30.0
63,2013-08-03,29.0,34.04761904761905,31.523809523809526
64,2013-08-04,25.0,30.0,27.5
65,2013-08-05,25.0,30.0,27.5
66,2013-08-06,28.0,34.0,31.0
67,2013-08-07,25.0,30.0,27.5
68,2013-08-08,20.0,25.0,22.5
69,2013-08-09,29.0,34.04761904761905,31.523809523809526
70,2013-08-10,29.0,34.04761904761905,31.523809523809526
71,2013-08-11,29.0,34.04761904761905,31.523809523809526
72,2013-08-12,24.0,28.0,26.0
73,2013-08-13,25.0,30.0,27.5
74,2013-08-14,25.0,30.0,27.5
75,2013-08-15,25.0,32.0,28.5
76,2013-08-16,35.0,40.0,37.5
77,2013-08-17,29.0,34.04761904761905,31.523809523809526
78,2013-08-18,30.0,35.0,32.5
79,2013-08-19,35.0,40.0,37.5
80,2013-08-20,38.0,42.0,40.0
81,2013-08-21,29.0,34.04761904761905,31.523809523809526
82,2013-08-22,29.0,34.04761904761905,31.523809523809526
83,2013-08-23,40.0,44.0,42.0
84,2013-08-24,29.0,34.04761904761905,31.523809523809526
85,2013-08-25,30.0,35.0,32.5
86,2013-08-26,28.0,32.0,30.0
87,2013-08-27,28.0,32.0,30.0
88,2013-08-28,29.0,34.04761904761905,31.523809523809526
89,2013-08-29,34.0,38.0,36.0
90,2013-08-30,30.0,35.0,32.5
91,2013-08-31,29.0,34.04761904761905,31.523809523809526
92,2013-09-01,30.0,35.0,32.5
93,2013-09-02,35.0,40.0,37.5
94,2013-09-03,40.0,45.0,42.5
95,2013-09-04,40.0,45.0,42.5
96,2013-09-05,45.0,50.0,47.5
97,2013-09-06,50.0,55.0,52.5
98,2013-09-07,37.12,42.04,39.58
99,2013-09-08,50.0,56.0,53.0
100,2013-09-09,55.0,60.0,57.5
101,2013-09-10,44.0,50.0,47.0
102,2013-09-11,38.0,42.0,40.0
103,2013-09-12,36.0,42.0,39.0
104,2013-09-13,35.0,40.0,37.5
105,2013-09-14,37.12,42.04,39.58
106,2013-09-15,35.0,40.0,37.5
107,2013-09-16,32.0,38.0,35.0
108,2013-09-17,35.0,40.0,37.5
109,2013-09-18,37.12,42.04,39.58
110,2013-09-19,35.0,40.0,37.5
111,2013-09-20,35.0,40.0,37.5
112,2013-09-21,37.12,42.04,39.58
113,2013-09-22,30.0,35.0,32.5
114,2013-09-23,30.0,35.0,32.5
115,2013-09-24,30.0,35.0,32.5
116,2013-09-25,30.0,31.0,30.5
117,2013-09-26,30.0,35.0,32.5
118,2013-09-27,35.0,40.0,37.5
119,2013-09-28,37.12,42.04,39.58
120,2013-09-29,35.0,40.0,37.5
121,2013-09-30,38.0,42.0,40.0
122,2013-10-01,38.0,42.0,40.0
123,2013-10-02,40.0,45.0,42.5
124,2013-10-03,40.0,45.0,42.5
125,2013-10-04,40.0,45.0,42.5
126,2013-10-05,49.370370370370374,56.0,52.68518518518518
127,2013-10-06,65.0,75.0,70.0
128,2013-10-07,60.0,70.0,65.0
129,2013-10-08,55.0,60.0,57.5
130,2013-10-09,75.0,80.0,77.5
131,2013-10-10,75.0,80.0,77.5
132,2013-10-11,75.0,80.0,77.5
133,2013-10-12,60.0,70.0,65.0
134,2013-10-13,65.0,75.0,70.0
135,2013-10-14,65.0,75.0,70.0
136,2013-10-15,65.0,70.0,67.5
137,2013-10-16,55.0,65.0,60.0
138,2013-10-17,40.0,50.0,45.0
139,2013-10-18,49.370370370370374,56.0,52.68518518518518
140,2013-10-19,49.370370370370374,56.0,52.68518518518518
141,2013-10-20,30.0,35.0,32.5
142,2013-10-21,35.0,40.0,37.5
143,2013-10-22,30.0,35.0,32.5
144,2013-10-23,30.0,35.0,32.5
145,2013-10-24,35.0,40.0,37.5
146,2013-10-25,35.0,45.0,40.0
147,2013-10-26,49.370370370370374,56.0,52.68518518518518
148,2013-10-27,45.0,50.0,47.5
149,2013-10-28,45.0,50.0,47.5
150,2013-10-29,45.0,55.0,50.0
151,2013-10-30,45.0,50.0,47.5
152,2013-10-31,45.0,50.0,47.5
153,2013-11-01,40.0,50.0,45.0
154,2013-11-02,56.869565217391305,65.47826086956522,61.17391304347826
155,2013-11-03,56.869565217391305,65.47826086956522,61.17391304347826
156,2013-11-04,50.0,55.0,52.5
157,2013-11-05,55.0,64.0,59.5
158,2013-11-06,60.0,70.0,65.0
159,2013-11-07,70.0,80.0,75.0
160,2013-11-08,56.869565217391305,65.47826086956522,61.17391304347826
161,2013-11-09,56.869565217391305,65.47826086956522,61.17391304347826
162,2013-11-10,50.0,60.0,55.0
163,2013-11-11,50.0,60.0,55.0
164,2013-11-12,70.0,80.0,75.0
165,2013-11-13,65.0,75.0,70.0
166,2013-11-14,56.0,65.0,60.5
167,2013-11-15,54.0,60.0,57.0
168,2013-11-16,60.0,70.0,65.0
169,2013-11-17,70.0,75.0,72.5
170,2013-11-18,60.0,70.0,65.0
171,2013-11-19,56.869565217391305,65.47826086956522,61.17391304347826
172,2013-11-20,60.0,70.0,65.0
173,2013-11-21,55.0,65.0,60.0
174,2013-11-22,55.0,60.0,57.5
175,2013-11-23,56.869565217391305,65.47826086956522,61.17391304347826
176,2013-11-24,50.0,60.0,55.0
177,2013-11-25,58.0,62.0,60.0
178,2013-11-26,60.0,70.0,65.0
179,2013-11-27,60.0,70.0,65.0
180,2013-11-28,55.0,60.0,57.5
181,2013-11-29,45.0,55.0,50.0
182,2013-11-30,56.869565217391305,65.47826086956522,61.17391304347826
183,2013-12-01,45.0,50.0,47.5
184,2013-12-02,45.0,50.0,47.5
185,2013-12-03,40.0,50.0,45.0
186,2013-12-04,40.0,45.0,42.5
187,2013-12-05,25.0,30.0,27.5
188,2013-12-06,25.0,30.0,27.5
189,2013-12-07,28.708333333333332,34.041666666666664,31.375
190,2013-12-08,25.0,30.0,27.5
191,2013-12-09,25.0,30.0,27.5
192,2013-12-10,30.0,35.0,32.5
193,2013-12-11,28.0,32.0,30.0
194,2013-12-12,25.0,30.0,27.5
195,2013-12-13,25.0,30.0,27.5
196,2013-12-14,28.708333333333332,34.041666666666664,31.375
197,2013-12-15,22.0,28.0,25.0
198,2013-12-16,24.0,28.0,26.0
199,2013-12-17,28.708333333333332,34.041666666666664,31.375
200,2013-12-18,22.0,28.0,25.0
201,2013-12-19,22.0,28.0,25.0
202,2013-12-20,22.0,26.0,24.0
203,2013-12-21,28.708333333333332,34.041666666666664,31.375
204,2013-12-22,22.0,28.0,25.0
205,2013-12-23,25.0,30.0,27.5
206,2013-12-24,26.0,32.0,29.0
207,2013-12-25,28.708333333333332,34.041666666666664,31.375
208,2013-12-26,32.0,38.0,35.0
209,2013-12-27,32.0,38.0,35.0
210,2013-12-28,28.708333333333332,34.041666666666664,31.375
211,2013-12-29,32.0,36.0,34.0
212,2013-12-30,28.708333333333332,34.041666666666664,31.375
213,2013-12-31,30.0,35.0,32.5
214,2014-01-01,30.0,35.0,32.5
215,2014-01-02,30.0,35.0,32.5
216,2014-01-03,30.0,35.0,32.5
217,2014-01-04,25.041666666666668,30.125,27.583333333333332
218,2014-01-05,30.0,35.0,32.5
219,2014-01-06,30.0,35.0,32.5
220,2014-01-07,26.0,32.0,29.0
221,2014-01-08,30.0,35.0,32.5
222,2014-01-09,30.0,35.0,32.5
223,2014-01-10,30.0,35.0,32.5
224,2014-01-11,25.041666666666668,30.125,27.583333333333332
225,2014-01-12,30.0,35.0,32.5
226,2014-01-13,30.0,35.0,32.5
227,2014-01-14,30.0,35.0,32.5
228,2014-01-15,25.041666666666668,30.125,27.583333333333332
229,2014-01-16,32.0,36.0,34.0
230,2014-01-17,28.0,34.0,31.0
231,2014-01-18,25.041666666666668,30.125,27.583333333333332
232,2014-01-19,24.0,28.0,26.0
233,2014-01-20,20.0,25.0,22.5
234,2014-01-21,18.0,25.0,21.5
235,2014-01-22,15.0,20.0,17.5
236,2014-01-23,16.0,22.0,19.0
237,2014-01-24,18.0,25.0,21.5
238,2014-01-25,25.041666666666668,30.125,27.583333333333332
239,2014-01-26,18.0,20.0,19.0
240,2014-01-27,18.0,22.0,20.0
241,2014-01-28,18.0,24.0,21.0
242,2014-01-29,20.0,25.0,22.5
243,2014-01-30,25.041666666666668,30.125,27.583333333333332
244,2014-01-31,25.041666666666668,30.125,27.583333333333332
245,2014-02-01,28.08695652173913,33.17391304347826,30.630434782608695
246,2014-02-02,20.0,25.0,22.5
247,2014-02-03,30.0,35.0,32.5
248,2014-02-04,30.0,35.0,32.5
249,2014-02-05,30.0,35.0,32.5
250,2014-02-06,28.0,34.0,31.0
251,2014-02-07,30.0,35.0,32.5
252,2014-02-08,32.0,36.0,34.0
253,2014-02-09,30.0,35.0,32.5
254,2014-02-10,25.0,30.0,27.5
255,2014-02-11,25.0,30.0,27.5
256,2014-02-12,25.0,30.0,27.5
257,2014-02-13,24.0,28.0,26.0
258,2014-02-14,25.0,30.0,27.5
259,2014-02-15,28.08695652173913,33.17391304347826,30.630434782608695
260,2014-02-16,25.0,32.0,28.5
261,2014-02-17,28.0,32.0,30.0
262,2014-02-18,30.0,35.0,32.5
263,2014-02-19,28.08695652173913,33.17391304347826,30.630434782608695
264,2014-02-20,34.0,38.0,36.0
265,2014-02-21,28.0,35.0,31.5
266,2014-02-22,28.08695652173913,33.17391304347826,30.630434782608695
267,2014-02-23,25.0,30.0,27.5
268,2014-02-24,32.0,36.0,34.0
269,2014-02-25,30.0,35.0,32.5
270,2014-02-26,28.0,34.0,31.0
271,2014-02-27,28.08695652173913,33.17391304347826,30.630434782608695
272,2014-02-28,32.0,38.0,35.0
273,2014-03-01,40.95454545454545,46.68181818181818,43.81818181818182
274,2014-03-02,40.95454545454545,46.68181818181818,43.81818181818182
275,2014-03-03,50.0,60.0,55.0
276,2014-03-04,40.95454545454545,46.68181818181818,43.81818181818182
277,2014-03-05,45.0,52.0,48.5
278,2014-03-06,45.0,50.0,47.5
279,2014-03-07,45.0,50.0,47.5
280,2014-03-08,40.95454545454545,46.68181818181818,43.81818181818182
281,2014-03-09,45.0,50.0,47.5
282,2014-03-10,40.0,45.0,42.5
283,2014-03-11,45.0,50.0,47.5
284,2014-03-12,45.0,50.0,47.5
285,2014-03-13,52.0,58.0,55.0
286,2014-03-14,52.0,58.0,55.0
287,2014-03-15,40.95454545454545,46.68181818181818,43.81818181818182
288,2014-03-16,40.95454545454545,46.68181818181818,43.81818181818182
289,2014-03-17,50.0,55.0,52.5
290,2014-03-18,30.0,36.0,33.0
291,2014-03-19,35.0,40.0,37.5
292,2014-03-20,40.0,45.0,42.5
293,2014-03-21,35.0,40.0,37.5
294,2014-03-22,40.95454545454545,46.68181818181818,43.81818181818182
295,2014-03-23,25.0,30.0,27.5
296,2014-03-24,30.0,35.0,32.5
297,2014-03-25,35.0,40.0,37.5
298,2014-03-26,42.0,48.0,45.0
299,2014-03-27,40.0,45.0,42.5
300,2014-03-28,40.0,45.0,42.5
301,2014-03-29,40.95454545454545,46.68181818181818,43.81818181818182
302,2014-03-30,40.95454545454545,46.68181818181818,43.81818181818182
303,2014-03-31,35.0,45.0,40.0
304,2014-04-01,34.0,40.0,37.0
305,2014-04-02,36.0,45.0,40.5
306,2014-04-03,38.0,45.0,41.5
307,2014-04-04,38.0,45.0,41.5
308,2014-04-05,35.21739130434783,40.47826086956522,37.84782608695652
309,2014-04-06,40.0,46.0,43.0
310,2014-04-07,40.0,45.0,42.5
311,2014-04-08,35.21739130434783,40.47826086956522,37.84782608695652
312,2014-04-09,38.0,42.0,40.0
313,2014-04-10,30.0,40.0,35.0
314,2014-04-11,40.0,45.0,42.5
315,2014-04-12,35.21739130434783,40.47826086956522,37.84782608695652
316,2014-04-13,45.0,50.0,47.5
317,2014-04-14,35.21739130434783,40.47826086956522,37.84782608695652
318,2014-04-15,40.0,45.0,42.5
319,2014-04-16,38.0,42.0,40.0
320,2014-04-17,35.0,40.0,37.5
321,2014-04-18,34.0,36.0,35.0
322,2014-04-19,35.21739130434783,40.47826086956522,37.84782608695652
323,2014-04-20,35.0,40.0,37.5
324,2014-04-21,30.0,35.0,32.5
325,2014-04-22,35.0,40.0,37.5
326,2014-04-23,32.0,36.0,34.0
327,2014-04-24,35.21739130434783,40.47826086956522,37.84782608695652
328,2014-04-25,30.0,35.0,32.5
329,2014-04-26,35.21739130434783,40.47826086956522,37.84782608695652
330,2014-04-27,32.0,36.0,34.0
331,2014-04-28,32.0,36.0,34.0
332,2014-04-29,28.0,32.0,30.0
333,2014-04-30,30.0,35.0,32.5
334,2014-05-01,19.608695652173914,24.304347826086957,21.956521739130434
335,2014-05-02,28.0,32.0,30.0
336,2014-05-03,19.608695652173914,24.304347826086957,21.956521739130434
337,2014-05-04,25.0,30.0,27.5
338,2014-05-05,18.0,24.0,21.0
339,2014-05-06,15.0,20.0,17.5
340,2014-05-07,12.0,15.0,13.5
341,2014-05-08,14.0,18.0,16.0
342,2014-05-09,15.0,20.0,17.5
343,2014-05-10,19.608695652173914,24.304347826086957,21.956521739130434
344,2014-05-11,15.0,20.0,17.5
345,2014-05-12,24.0,28.0,26.0
346,2014-05-13,24.0,28.0,26.0
347,2014-05-14,19.608695652173914,24.304347826086957,21.956521739130434
348,2014-05-15,20.0,25.0,22.5
349,2014-05-16,30.0,35.0,32.5
350,2014-05-17,19.608695652173914,24.304347826086957,21.956521739130434
351,2014-05-18,25.0,30.0,27.5
352,2014-05-19,22.0,26.0,24.0
353,2014-05-20,20.0,25.0,22.5
354,2014-05-21,15.0,20.0,17.5
355,2014-05-22,14.0,18.0,16.0
356,2014-05-23,15.0,20.0,17.5
357,2014-05-24,19.608695652173914,24.304347826086957,21.956521739130434
358,2014-05-25,16.0,22.0,19.0
359,2014-05-26,20.0,25.0,22.5
360,2014-05-27,20.0,25.0,22.5
361,2014-05-28,24.0,28.0,26.0
362,2014-05-29,19.608695652173914,24.304347826086957,21.956521739130434
363,2014-05-30,20.0,25.0,22.5
364,2014-05-31,19.608695652173914,24.304347826086957,21.956521739130434
365,2014-06-01,25.0,30.0,27.5
366,2014-06-02,28.0,32.0,30.0
367,2014-06-03,30.0,35.0,32.5
368,2014-06-04,35.0,40.0,37.5
369,2014-06-05,44.0,48.0,46.0
370,2014-06-06,40.0,45.0,42.5
371,2014-06-07,24.36,29.12,26.74
372,2014-06-08,40.0,45.0,42.5
373,2014-06-09,35.0,40.0,37.5
374,2014-06-10,30.0,36.0,33.0
375,2014-06-11,26.0,32.0,29.0
376,2014-06-12,24.0,30.0,27.0
377,2014-06-13,25.0,30.0,27.5
378,2014-06-14,24.36,29.12,26.74
379,2014-06-15,22.0,26.0,24.0
380,2014-06-16,18.0,22.0,20.0
381,2014-06-17,18.0,22.0,20.0
382,2014-06-18,15.0,20.0,17.5
383,2014-06-19,14.0,18.0,16.0
384,2014-06-20,14.0,20.0,17.0
385,2014-06-21,24.36,29.12,26.74
386,2014-06-22,24.36,29.12,26.74
387,2014-06-23,18.0,20.0,19.0
388,2014-06-24,14.0,18.0,16.0
389,2014-06-25,18.0,22.0,20.0
390,2014-06-26,18.0,24.0,21.0
391,2014-06-27,22.0,28.0,25.0
392,2014-06-28,24.36,29.12,26.74
393,2014-06-29,20.0,25.0,22.5
394,2014-06-30,16.0,20.0,18.0
395,2014-07-01,16.0,20.0,18.0
396,2014-07-02,14.0,18.0,16.0
397,2014-07-03,15.0,20.0,17.5
398,2014-07-04,14.0,18.0,16.0
399,2014-07-05,14.0,18.0,16.0
400,2014-07-06,14.0,16.0,15.0
401,2014-07-07,14.0,18.0,16.0
402,2014-07-08,12.0,16.0,14.0
403,2014-07-09,12.0,16.0,14.0
404,2014-07-10,12.0,16.0,14.0
405,2014-07-11,12.0,16.0,14.0
406,2014-07-12,10.0,14.0,12.0
407,2014-07-13,12.0,18.0,15.0
408,2014-07-14,10.0,15.0,12.5
409,2014-07-15,10.0,15.0,12.5
410,2014-07-16,10.0,15.0,12.5
411,2014-07-17,12.0,15.0,13.5
412,2014-07-18,15.0,20.0,17.5
413,2014-07-19,15.0,20.0,17.5
414,2014-07-20,18.0,20.0,19.0
415,2014-07-21,15.0,20.0,17.5
416,2014-07-22,15.0,20.0,17.5
417,2014-07-23,15.0,20.0,17.5
418,2014-07-24,25.0,28.0,26.5
419,2014-07-25,28.0,30.0,29.0
420,2014-07-26,35.0,40.0,37.5
421,2014-07-27,35.0,40.0,37.5
422,2014-07-28,34.0,38.0,36.0
423,2014-07-29,32.0,36.0,34.0
424,2014-07-30,30.0,35.0,32.5
425,2014-07-31,34.0,36.0,35.0
426,2014-08-01,32.0,36.0,34.0
427,2014-08-02,32.0,36.0,34.0
428,2014-08-03,30.0,34.0,32.0
429,2014-08-04,28.0,34.0,31.0
430,2014-08-05,28.0,32.0,30.0
431,2014-08-06,28.0,32.0,30.0
432,2014-08-07,30.0,34.0,32.0
433,2014-08-08,24.0,28.0,26.0
434,2014-08-09,24.0,28.0,26.0
435,2014-08-10,22.0,26.0,24.0
436,2014-08-11,26.0,30.0,28.0
437,2014-08-12,24.0,28.0,26.0
438,2014-08-13,25.0,28.0,26.5
439,2014-08-14,25.0,28.0,26.5
440,2014-08-15,28.0,32.0,30.0
441,2014-08-16,32.0,36.0,34.0
442,2014-08-17,30.0,34.0,32.0
443,2014-08-18,34.0,38.0,36.0
444,2014-08-19,35.0,40.0,37.5
445,2014-08-20,42.0,46.0,44.0
446,2014-08-21,50.0,55.0,52.5
447,2014-08-22,50.0,55.0,52.5
448,2014-08-23,44.0,48.0,46.0
449,2014-08-24,50.0,55.0,52.5
450,2014-08-25,52.0,56.0,54.0
451,2014-08-26,60.0,65.0,62.5
452,2014-08-27,58.0,64.0,61.0
453,2014-08-28,52.0,56.0,54.0
454,2014-08-29,54.0,58.0,56.0
455,2014-08-30,36.3,40.9,38.6
456,2014-08-31,40.0,55.0,47.5
457,2014-09-01,38.0,44.0,41.0
458,2014-09-02,38.0,42.0,40.0
459,2014-09-03,36.0,42.0,39.0
460,2014-09-04,35.0,40.0,37.5
461,2014-09-05,28.0,35.0,31.5
462,2014-09-06,28.0,34.0,31.0
463,2014-09-07,22.0,30.0,26.0
464,2014-09-08,25.0,30.0,27.5
465,2014-09-09,22.0,28.0,25.0
466,2014-09-10,22.0,26.0,24.0
467,2014-09-11,25.0,30.0,27.5
468,2014-09-12,28.0,32.0,30.0
469,2014-09-13,25.0,28.0,26.5
470,2014-09-14,30.0,35.0,32.5
471,2014-09-15,46.0,52.0,49.0
472,2014-09-16,46.0,52.0,49.0
473,2014-09-17,45.0,50.0,47.5
474,2014-09-18,46.0,52.0,49.0
475,2014-09-19,50.0,60.0,55.0
476,2014-09-20,55.0,65.0,60.0
477,2014-09-21,60.0,75.0,67.5
478,2014-09-22,55.0,60.0,57.5
479,2014-09-23,50.0,55.0,52.5
480,2014-09-24,50.0,60.0,55.0
481,2014-09-25,39.142857142857146,45.5,42.32142857142857
482,2014-09-26,42.0,48.0,45.0
483,2014-09-27,39.142857142857146,45.5,42.32142857142857
484,2014-09-28,44.0,49.0,46.5
485,2014-09-29,50.0,55.0,52.5
486,2014-09-30,55.0,65.0,60.0
487,2014-10-01,39.22727272727273,46.27272727272727,42.75
488,2014-10-02,39.22727272727273,46.27272727272727,42.75
489,2014-10-03,39.22727272727273,46.27272727272727,42.75
490,2014-10-04,39.22727272727273,46.27272727272727,42.75
491,2014-10-05,39.22727272727273,46.27272727272727,42.75
492,2014-10-06,39.22727272727273,46.27272727272727,42.75
493,2014-10-07,39.22727272727273,46.27272727272727,42.75
494,2014-10-08,30.0,35.0,32.5
495,2014-10-09,28.0,35.0,31.5
496,2014-10-10,30.0,36.0,33.0
497,2014-10-11,39.22727272727273,46.27272727272727,42.75
498,2014-10-12,32.0,36.0,34.0
499,2014-10-13,35.0,40.0,37.5
500,2014-10-14,48.0,55.0,51.5
501,2014-10-15,60.0,65.0,62.5
502,2014-10-16,55.0,65.0,60.0
503,2014-10-17,55.0,65.0,60.0
504,2014-10-18,39.22727272727273,46.27272727272727,42.75
505,2014-10-19,45.0,50.0,47.5
506,2014-10-20,45.0,50.0,47.5
507,2014-10-21,50.0,55.0,52.5
508,2014-10-22,55.0,60.0,57.5
509,2014-10-23,50.0,58.0,54.0
510,2014-10-24,42.0,58.0,50.0
511,2014-10-25,36.0,58.0,47.0
512,2014-10-26,25.0,30.0,27.5
513,2014-10-27,30.0,35.0,32.5
514,2014-10-28,35.0,40.0,37.5
515,2014-10-29,25.0,30.0,27.5
516,2014-10-30,24.0,28.0,26.0
517,2014-10-31,28.0,34.0,31.0
518,2014-11-01,28.0,32.0,30.0
519,2014-11-02,26.0,30.0,28.0
520,2014-11-03,28.0,32.0,30.0
521,2014-11-04,30.0,36.0,33.0
522,2014-11-05,30.0,35.0,32.5
523,2014-11-06,28.0,34.0,31.0
524,2014-11-07,30.0,35.0,32.5
525,2014-11-08,30.0,35.0,32.5
526,2014-11-09,28.0,34.0,31.0
527,2014-11-10,22.0,28.0,25.0
528,2014-11-11,24.0,28.0,26.0
529,2014-11-12,18.0,24.0,21.0
530,2014-11-13,18.0,22.0,20.0
531,2014-11-14,18.0,22.0,20.0
532,2014-11-15,18.0,22.0,20.0
533,2014-11-16,18.0,22.0,20.0
534,2014-11-17,16.0,20.0,18.0
535,2014-11-18,15.0,20.0,17.5
536,2014-11-19,18.0,20.0,19.0
537,2014-11-20,15.0,20.0,17.5
538,2014-11-21,16.0,20.0,18.0
539,2014-11-22,20.0,24.0,22.0
540,2014-11-23,20.0,26.0,23.0
541,2014-11-24,18.0,25.0,21.5
542,2014-11-25,20.0,25.0,22.5
543,2014-11-26,25.0,30.0,27.5
544,2014-11-27,28.0,35.0,31.5
545,2014-11-28,28.0,32.0,30.0
546,2014-11-29,28.0,32.0,30.0
547,2014-11-30,28.0,35.0,31.5
548,2014-12-01,22.0,28.0,25.0
549,2014-12-02,25.0,30.0,27.5
550,2014-12-03,25.0,30.0,27.5
551,2014-12-04,28.0,30.0,29.0
552,2014-12-05,28.0,32.0,30.0
553,2014-12-06,30.0,34.0,32.0
554,2014-12-07,30.0,34.0,32.0
555,2014-12-08,30.0,35.0,32.5
556,2014-12-09,32.0,35.0,33.5
557,2014-12-10,30.0,34.0,32.0
558,2014-12-11,25.0,30.0,27.5
559,2014-12-12,22.0,26.0,24.0
560,2014-12-13,18.0,22.0,20.0
561,2014-12-14,17.0,22.0,19.5
562,2014-12-15,22.0,28.0,25.0
563,2014-12-16,24.0,30.0,27.0
564,2014-12-17,32.0,36.0,34.0
565,2014-12-18,34.0,40.0,37.0
566,2014-12-19,30.0,35.0,32.5
567,2014-12-20,29.7,34.93333333333333,32.31666666666667
568,2014-12-21,25.0,30.0,27.5
569,2014-12-22,25.0,35.0,30.0
570,2014-12-23,40.0,45.0,42.5
571,2014-12-24,35.0,45.0,40.0
572,2014-12-25,35.0,45.0,40.0
573,2014-12-26,38.0,44.0,41.0
574,2014-12-27,40.0,45.0,42.5
575,2014-12-28,35.0,40.0,37.5
576,2014-12-29,40.0,45.0,42.5
577,2014-12-30,40.0,45.0,42.5
578,2014-12-31,34.0,38.0,36.0
579,2015-01-01,32.0,36.0,34.0
580,2015-01-02,35.0,40.0,37.5
581,2015-01-03,40.0,45.0,42.5
582,2015-01-04,30.0,36.0,33.0
583,2015-01-05,30.0,40.0,35.0
584,2015-01-06,30.0,36.0,33.0
585,2015-01-07,25.0,30.0,27.5
586,2015-01-08,25.0,30.0,27.5
587,2015-01-09,16.0,22.0,19.0
588,2015-01-10,24.285714285714285,29.214285714285715,26.75
589,2015-01-11,20.0,25.0,22.5
590,2015-01-12,18.0,22.0,20.0
591,2015-01-13,20.0,25.0,22.5
592,2015-01-14,20.0,25.0,22.5
593,2015-01-15,25.0,30.0,27.5
594,2015-01-16,28.0,32.0,30.0
595,2015-01-17,25.0,30.0,27.5
596,2015-01-18,26.0,30.0,28.0
597,2015-01-19,25.0,30.0,27.5
598,2015-01-20,25.0,30.0,27.5
599,2015-01-21,25.0,30.0,27.5
600,2015-01-22,25.0,30.0,27.5
601,2015-01-23,25.0,30.0,27.5
602,2015-01-24,24.285714285714285,29.214285714285715,26.75
603,2015-01-25,22.0,24.0,23.0
604,2015-01-26,22.0,28.0,25.0
605,2015-01-27,20.0,22.0,21.0
606,2015-01-28,16.0,20.0,18.0
607,2015-01-29,15.0,20.0,17.5
608,2015-01-30,24.285714285714285,29.214285714285715,26.75
609,2015-01-31,15.0,20.0,17.5
610,2015-02-01,14.0,18.0,16.0
611,2015-02-02,15.0,20.0,17.5
612,2015-02-03,18.0,22.0,20.0
613,2015-02-04,14.0,18.0,16.0
614,2015-02-05,14.0,18.0,16.0
615,2015-02-06,14.0,18.0,16.0
616,2015-02-07,16.0,20.0,18.0
617,2015-02-08,16.0,20.0,18.0
618,2015-02-09,15.0,20.0,17.5
619,2015-02-10,16.0,20.0,18.0
620,2015-02-11,15.0,20.0,17.5
