Date,tempmax,tempmin,temp,humidity, prcp
17-11-2019,28.9,20,24.1,72.1,0
18-11-2019,28,20,23.9,79.1,0
19-11-2019,29,20.2,24.1,77.6,0
20-11-2019,27,20,22.6,87.7,10.949
21-11-2019,25.9,20,22.9,81.6,1.1
22-11-2019,26.3,19.5,22.6,82.6,0
23-11-2019,28.3,17,21.9,73.9,0
24-11-2019,27.9,18,22.3,77.7,0
25-11-2019,27,17.5,22.1,79.2,0
26-11-2019,27.9,17.4,22.3,76.4,0.9
27-11-2019,25.9,20,22.4,84.4,0.215
28-11-2019,27.9,19,22.9,81.4,0.6
29-11-2019,27,18.5,23,80.8,2
30-11-2019,24.9,18,21.7,88.6,1.006
01-12-2019,23.9,20,21.5,93.7,5.994
02-12-2019,24.9,20,21.4,90.5,0.2
03-12-2019,24,19,21.4,85.5,0.003
04-12-2019,25.9,18.5,21.7,81.8,0
05-12-2019,25,17,20.8,79.6,0
06-12-2019,24.9,17,20.6,81.6,0
07-12-2019,24.9,15,20,89.4,0.503
08-12-2019,24,18.3,20.7,89.4,0
09-12-2019,26.9,16.5,21.3,78.9,0
10-12-2019,26,17,21.6,77.5,0
11-12-2019,27.9,15,21.4,75.9,0
12-12-2019,27.1,16,21.4,77,0
13-12-2019,27.7,16.5,21.8,79.2,0
14-12-2019,25,19.3,21.6,88.6,2.981
15-12-2019,26.9,17,21.6,78,0
16-12-2019,26.9,17,22,79.7,0
17-12-2019,26.9,18.7,21.6,81.5,0.006
18-12-2019,26.8,16,21.4,79.6,0
19-12-2019,25.9,18,21.3,80.2,0
20-12-2019,25.9,15,20.6,81.4,0
21-12-2019,28,18,22.1,79.6,0
22-12-2019,27.9,18,22.1,77.8,0
23-12-2019,27.9,18,21.4,80.4,0
24-12-2019,28,18.4,22.4,83.3,0
25-12-2019,25,20,22,88.8,0
26-12-2019,29,19,22.5,81.2,0
27-12-2019,29.9,17.5,22.8,77.7,0
28-12-2019,27.9,17.7,21.8,77.3,0
29-12-2019,27.9,16.5,21.7,74,0
30-12-2019,27.9,18,21.9,76.9,0
31-12-2019,26.9,17.5,21.9,79.9,0
01-01-2020,24.9,18,21.7,85.5,0
02-01-2020,27.9,19,22.5,83,0
03-01-2020,30.9,19,24,75.6,0
04-01-2020,29.9,19.1,23.9,73.3,0
05-01-2020,29.9,20,24.2,74.4,0
06-01-2020,25.9,20.4,22.7,84.2,0.002
07-01-2020,27.9,19,22.5,77.6,0
08-01-2020,28.9,18,22.8,71.8,0
09-01-2020,29.9,18,22.9,69.7,0
10-01-2020,28.9,16,22,68.4,0
11-01-2020,27.9,15.9,21.3,69.1,0
12-01-2020,27.1,15,21,72.3,0
13-01-2020,28.9,17.9,22.3,69.7,0
14-01-2020,28.9,16,21.9,65.2,0
15-01-2020,28,14.9,20.8,62.8,0
16-01-2020,28.9,15,21.2,67.3,0
17-01-2020,29.9,15,21.9,64,0
18-01-2020,27.1,18.9,22.1,83.5,0
19-01-2020,28.9,19,23.5,72.7,0
20-01-2020,29.9,17,23.3,66,0
21-01-2020,29.1,16,22.5,60.7,0
22-01-2020,28.9,15,21.7,73.5,0
23-01-2020,29,18,23.2,71,0
24-01-2020,29.9,16,22.4,57.3,0
25-01-2020,30,14,22.2,45.4,0
26-01-2020,31.9,13,22.8,47.3,0
27-01-2020,31,15,23.3,54,0
28-01-2020,30.9,16,23.5,62,0
29-01-2020,31.9,17,24.4,57.5,0
30-01-2020,32.9,17,24.7,55,0
31-01-2020,31.6,18,24.8,57.2,0
01-02-2020,29.8,18.9,23.4,67.1,0
02-02-2020,28,17.9,22.6,66.1,0
03-02-2020,29.9,16,22.9,58.4,0
04-02-2020,29.3,15.9,22.5,60.9,0
05-02-2020,29.9,18.9,23.5,66.7,0
06-02-2020,30,17,23.8,59.9,0
07-02-2020,29.9,18.1,23.5,66.5,0
08-02-2020,30,18.9,24.2,62.4,0
09-02-2020,29.6,18,23.6,66.9,0
10-02-2020,29.3,19,23.5,68.1,0
11-02-2020,30.6,15.9,22.6,65.5,0
12-02-2020,27.9,17.9,23,67.1,0
13-02-2020,31,18,24.3,59.2,0
14-02-2020,30.9,17.9,24.4,59,0
15-02-2020,32,16,24.6,42.4,0
16-02-2020,31.1,16.8,24.2,38.2,0
17-02-2020,31.3,15,23.3,45.7,0
18-02-2020,30.9,15.9,23.5,50.5,0
19-02-2020,30.9,16,23.5,56.9,0
20-02-2020,31.1,16.9,23.5,53.9,0
21-02-2020,30.9,16,23.4,57.4,0
22-02-2020,30.3,17,23.6,63.3,0
23-02-2020,29.9,18.8,23.7,65.1,0
24-02-2020,28.9,18.9,23.4,66.3,0
25-02-2020,31.9,17,24.3,61,0
26-02-2020,31.3,19,25.1,62.3,0
27-02-2020,31,19,25.1,62.5,0
28-02-2020,29.9,19,24.3,65.2,0
29-02-2020,31,19,25,60.3,0
01-03-2020,31,19,25,62.8,0
02-03-2020,29.8,20,24.4,68.1,0
03-03-2020,31.9,19,25.5,60.9,0
04-03-2020,31.9,22.1,26.7,55.3,0.894
05-03-2020,32.9,21,26.6,57.9,0
06-03-2020,31.9,22,26.6,63.5,0.994
07-03-2020,31.3,22,26.1,69,0.019
08-03-2020,31.3,22,26.2,68,0
09-03-2020,31.9,21,26.4,66.4,0
10-03-2020,32.6,21.9,26.9,57.3,0
11-03-2020,32.9,21.9,26.8,54,0
12-03-2020,32.9,22,26.8,50.7,0
13-03-2020,32.6,19,26.5,49.5,0
14-03-2020,33.1,19,26.5,50.6,0
15-03-2020,33.9,20.9,26.7,56.6,0
16-03-2020,33.1,19.4,26.3,57.1,0
17-03-2020,32.6,19.9,26.3,55.4,0
18-03-2020,34,18.9,26.7,45.2,0
19-03-2020,34,20.9,27.3,44,0
20-03-2020,32.6,22.9,25.7,64.3,1.991
21-03-2020,34,21,27.3,55.9,0
22-03-2020,33,22,27.7,52.7,0.003
23-03-2020,33,22.2,26.6,65.7,14.937
24-03-2020,34,21,27.4,55.7,0
25-03-2020,32.9,19,26.6,53,0
26-03-2020,33.9,18,26.6,52.4,0
27-03-2020,32.9,19,26.2,50.4,0
28-03-2020,34,17,26.3,40.8,0
29-03-2020,34.9,16,26.9,37.2,0
30-03-2020,35,18,27.4,39.6,0
31-03-2020,34.9,17,27.3,41.5,0
01-04-2020,35,19,28.3,37.8,0
02-04-2020,35,19,28.4,42.1,0
03-04-2020,34.9,21,28.4,44.9,0
04-04-2020,35.1,21,28.1,47,0
05-04-2020,35,22,28.5,53,0
06-04-2020,35.8,22,27.7,59.6,30
07-04-2020,30,21,25.1,76.4,5
08-04-2020,32.9,21,26.5,65.3,1.1
09-04-2020,32.9,19.1,25.5,75,32
10-04-2020,31,19.4,25,66.1,0.3
11-04-2020,32,20,26.2,63.5,0
12-04-2020,33.9,19,27.1,53.1,0
13-04-2020,34.9,19,27.4,46.9,0
14-04-2020,34.9,18,27.4,38.8,0
15-04-2020,34.9,18,27,44.3,0
16-04-2020,34.9,20,27.9,47.2,0
17-04-2020,35.9,20,28.4,50.6,0
18-04-2020,34.9,23,28.6,53.4,0
19-04-2020,34.9,23,28.7,51.2,0
20-04-2020,34.9,22,28.2,51.8,0
21-04-2020,34.9,21,27.8,49.3,0
22-04-2020,35,23,29.1,51.8,0
23-04-2020,35.9,24,28.8,58.9,0.2
24-04-2020,31.9,21,26,75.3,22.82
25-04-2020,32,23,26.3,73.8,0.1
26-04-2020,30.9,22,27,67.5,1.4
27-04-2020,33,22,27.6,67.1,2.981
28-04-2020,33.9,23,27.4,69.4,0.025
29-04-2020,27,20,23.8,82.9,5.013
30-04-2020,33.9,21,26.8,64.9,0
01-05-2020,33.9,22,28,64.7,0.8
02-05-2020,32.9,23,28,64.7,0
03-05-2020,34.9,22,28,66.4,0.596
04-05-2020,34.9,22,28.8,58.8,0
05-05-2020,35,23,29.3,54.5,0
06-05-2020,33,24,27.8,63.9,1.987
07-05-2020,32.9,23,27.1,73.4,0.298
08-05-2020,33.9,23,27.7,69,0
09-05-2020,35,23,29.3,57.6,0.001
10-05-2020,35,23,29.1,54.1,0
11-05-2020,33.9,23.9,28.4,52.5,0
12-05-2020,33.9,22,27.9,60,0
13-05-2020,33,22,28,62.3,0
14-05-2020,34.9,23,28.9,57.8,0
15-05-2020,34.9,24,29.3,58.4,0
16-05-2020,32.9,24,28.5,59.1,0
17-05-2020,35,22.4,28.7,61.6,7.962
18-05-2020,31.9,21.4,25.8,77,3.013
19-05-2020,32.9,23,27.2,70.5,0
20-05-2020,33,22.2,27.3,64.7,0
21-05-2020,34.9,22.8,27.9,64,0.5
22-05-2020,34.9,22.7,28.2,63.2,0
23-05-2020,35.9,22,28.8,59.6,0
24-05-2020,33.6,22.1,25.9,74.4,34.848
25-05-2020,33,22,27,71.8,2.2
26-05-2020,33,21.7,26.3,75.3,28.817
27-05-2020,32,21.3,24.9,83,18.107
28-05-2020,33,21,25.5,79.3,3
29-05-2020,32,20.9,24.9,79.9,22.023
30-05-2020,31,20.7,24.9,79,0.199
31-05-2020,32.9,22,26.8,75.3,0.004
01-06-2020,30.9,22.1,25.6,80.4,0.001
02-06-2020,28.9,22.2,25.1,78.3,0.3
03-06-2020,28.9,21.7,25,76.6,0
04-06-2020,29.9,22,25.7,75.7,0
05-06-2020,31,22,25.9,73.8,0.9
06-06-2020,30,21.7,24.5,81.4,20.032
07-06-2020,30,21,24.8,77.7,0.2
08-06-2020,31.9,21.4,26.3,70.2,0
09-06-2020,30.9,22,26,73.4,0
10-06-2020,29.9,22,24.9,78.5,0.994
11-06-2020,28.9,20.1,23.8,82.8,20.936
12-06-2020,27.9,20.2,23.5,76.1,2.7
13-06-2020,28.9,20.1,23.8,82.9,1.989
14-06-2020,29.9,21,24.6,79.5,0
15-06-2020,29,21.7,25.2,76.4,0
16-06-2020,28.9,21.9,25.1,79.8,1.987
17-06-2020,27.9,21.9,24.1,83.1,0.1
18-06-2020,27.9,21.2,24,82,0
19-06-2020,30.9,21,25.1,76.9,0
20-06-2020,29.9,21,25.4,74.2,0
21-06-2020,29,21,24.3,80.3,0.2
22-06-2020,29.9,21,23.9,81.3,1.987
23-06-2020,30.9,21,25.4,72.4,2.1
24-06-2020,31.8,21,24.8,80.7,26.089
25-06-2020,29.9,21,24.2,83.3,27.139
26-06-2020,29.9,20.4,24.4,82.5,13
27-06-2020,28.9,21.2,24.9,81.6,13.8
28-06-2020,29.9,21,25.2,80.6,10.3
29-06-2020,28.9,12.4,24.6,82.1,2
30-06-2020,29.9,21.1,25.2,78.9,0.999
01-07-2020,29,21,25.1,76.8,0
02-07-2020,26.9,21.7,23.3,88.8,8.987
03-07-2020,28.9,20.4,23.4,86.4,5.999
04-07-2020,27.9,20.2,24,82.2,3
05-07-2020,28,21.4,23.8,85.7,0.596
06-07-2020,27,21,23.6,83.8,0.1
07-07-2020,28.9,21,24.1,82.4,7
08-07-2020,29.9,20.7,23.9,84.9,22.12
09-07-2020,29,20.6,24,84.9,13.931
10-07-2020,27.9,21,23.6,86.7,13.397
11-07-2020,29,21,24.9,77.9,0.3
12-07-2020,30,21.4,25.2,77.4,0.204
13-07-2020,29.9,21.9,25,77.7,0.3
14-07-2020,26.9,21.9,24,83.3,0
15-07-2020,26,21,23,90.6,3.981
16-07-2020,26,21,22.5,93.6,11.062
17-07-2020,26,20.7,22.9,89.8,1
18-07-2020,27.9,21,23.8,85.9,0.8
19-07-2020,29.9,21.6,24.6,85.6,1
20-07-2020,29.9,20,23.8,89.6,27.025
21-07-2020,30.9,19.2,24.9,78.9,5
22-07-2020,30.9,22,26.1,76.8,1.3
23-07-2020,30.1,21.9,25.2,81.9,4.11
24-07-2020,26.9,21,24.1,84.8,5.6
25-07-2020,29.9,20.9,24.3,80.5,0.425
26-07-2020,28.9,20.4,24.1,79.7,3.619
27-07-2020,29,20,24.1,81.7,1.989
28-07-2020,29.9,20.9,24.8,79.5,0.023
29-07-2020,26.9,21.9,23.6,91.3,8.946
30-07-2020,28.9,21.1,24,85.8,3.978
31-07-2020,30.9,21.7,24.5,83.9,0.996
01-08-2020,28.9,21,23.6,87.4,3.112
02-08-2020,29,21,23.7,85.3,1.993
03-08-2020,26.9,20.4,23.3,86.6,1.6
04-08-2020,25,21.1,22.6,88.1,1.414
05-08-2020,26,20.1,22.6,87.7,1.032
06-08-2020,28.9,20.9,24.2,84.1,0.199
07-08-2020,28,21.4,24.3,83.5,0
08-08-2020,28.9,20.4,23.7,86.1,0.2
09-08-2020,26.9,20.4,22.6,89.6,7.007
10-08-2020,26,19.9,22.5,86.8,4.968
11-08-2020,28,20.9,23.2,88.3,4.987
12-08-2020,27,20.9,23.8,81.5,0.2
13-08-2020,28.9,21,24.1,78.4,0
14-08-2020,26.9,20,23.2,82.7,0
15-08-2020,26.9,20.7,23,82,0
16-08-2020,24.9,20,22.2,87.5,8.943
17-08-2020,26,20,22.5,91.3,0.104
18-08-2020,26.9,21,23.4,84.5,0.1
19-08-2020,27.9,20,23.5,83.4,0.4
20-08-2020,26.9,20.4,23.4,84.6,0
21-08-2020,28.9,21,24.3,81.6,0
22-08-2020,29.9,21,24.8,82.5,14.905
23-08-2020,28.9,21.2,24.5,83.3,0.175
24-08-2020,29,21.4,24.7,82.2,8.5
25-08-2020,29.9,20.9,25.2,72.6,0
26-08-2020,29.9,22,25.6,73.8,4.7
27-08-2020,28.9,21.4,24.7,73.9,0.2
28-08-2020,30.9,20,25.3,68.1,0
29-08-2020,30.9,20.9,25.9,67.3,0
30-08-2020,31.9,21,26,70.9,6.1
31-08-2020,29.1,20.1,24.9,79.5,34.874
01-09-2020,28.9,21,24.3,83.9,5.962
02-09-2020,26.8,20,23,90.9,21.025
03-09-2020,28.9,20.9,24,86.7,20.076
04-09-2020,29.9,21.4,25.3,79.5,1.8
05-09-2020,28.9,22,25.3,83.8,2.1
06-09-2020,30.9,22,25.7,80.6,1.4
07-09-2020,29.9,21,24.8,79.4,0.213
08-09-2020,31.8,21.4,25.1,79.9,20.988
09-09-2020,29.6,20,23.9,87.3,101.438
10-09-2020,28.9,20.1,23.5,84.2,7
11-09-2020,26.9,20,22.7,87.2,0.202
12-09-2020,26.9,20.4,22.2,92.3,15.966
13-09-2020,25.9,20,22,91.7,0.499
14-09-2020,27.3,20,22.6,87.8,10
15-09-2020,27.9,20,23.3,84,0.199
16-09-2020,27.9,20.4,24.1,80.7,0
17-09-2020,28.9,21,24,79.7,0.199
18-09-2020,28.9,21,24.3,79.9,1.9
19-09-2020,26.9,20.9,22.7,88.3,19.962
20-09-2020,22.9,19.9,21.1,96.6,10.968
21-09-2020,27,19.2,22.6,85,0.099
22-09-2020,26,18.9,22.2,85.9,0.2
23-09-2020,27.9,18.2,23,78.3,0
24-09-2020,28,20,23.9,81.3,0.001
25-09-2020,30,21,24.9,78.9,0.503
26-09-2020,26.8,21,23.1,85.3,2.485
27-09-2020,27.9,20,23.8,80.5,0.1
28-09-2020,28.9,20,24.2,80.9,0.099
29-09-2020,27.9,20.6,22.9,89.6,36.994
30-09-2020,26.9,19,22.7,86.7,16.993
01-10-2020,27.9,20,23.7,78,0
02-10-2020,29.9,18.8,24.6,77.9,0.004
03-10-2020,28.9,21,23.8,84.1,0.473
04-10-2020,27.9,20.1,23.1,82,0.199
05-10-2020,28,19,23.7,78.1,0
06-10-2020,30.9,20,25.2,74.4,2.3
07-10-2020,30.9,21.9,25.3,76.6,4.1
08-10-2020,30.9,20,26,71.5,1.7
09-10-2020,29,22,24.3,86.7,3
10-10-2020,28.9,19.4,23.7,84.3,69.899
11-10-2020,24.9,21,22.2,93.2,2.994
12-10-2020,25.9,20,22.3,91.1,1.991
13-10-2020,24,20.3,21.8,92,3.379
14-10-2020,25.9,19.9,22.2,84.4,0.2
15-10-2020,27,19.4,22.9,80,0.2
16-10-2020,28.9,19.1,23.8,77.6,0
17-10-2020,28,20,23.8,78.3,2.3
18-10-2020,27.9,21,24,82.4,0.203
19-10-2020,27,21.7,23.6,87.8,5.24
20-10-2020,26.9,21,23.3,90.7,30.886
21-10-2020,25.9,20.7,22.9,91.7,35.079
22-10-2020,27.9,21,22.8,92.6,19.726
23-10-2020,27,17.9,22.2,91.8,19.019
24-10-2020,27,17.4,22,84.1,3.3
25-10-2020,29,20.9,24.2,77.1,5.962
26-10-2020,29.9,20,24.3,71.4,0
27-10-2020,28.9,18,23.8,71.9,0
28-10-2020,27.9,18,23.2,69.7,0
29-10-2020,26.1,19,21.7,75.8,0.5
30-10-2020,27.7,18,22.7,66.6,0
31-10-2020,29.9,18,24.1,68.7,0
01-11-2020,30.9,19,24.8,66.9,0.199
02-11-2020,29.9,20,24.6,73.9,0.7
03-11-2020,29.9,19,24.7,72,0.1
04-11-2020,28.9,19,24.4,77.7,0
05-11-2020,29.3,21.1,24.2,81.8,12.063
06-11-2020,29,21,24.3,83.4,2.981
07-11-2020,29.9,20.9,24,81.2,0.019
08-11-2020,27.9,20,23.7,80.2,1.2
09-11-2020,27.9,20,23.2,74.1,0
10-11-2020,27.1,16,21.3,62.8,0
11-11-2020,27.9,16,22,71,0.9
12-11-2020,27.9,20,23.6,82.4,3.1
13-11-2020,26,20,22.3,92.6,6.988
14-11-2020,28.9,20,23.3,80.4,0.6
15-11-2020,24.9,19,21.7,92.4,7.012
16-11-2020,25.9,20.7,21.9,94.5,24.076
17-11-2020,27.9,19.9,23,83,0.001
18-11-2020,27.2,19,22.6,83.4,0.7
19-11-2020,28,19,23.1,82.2,0.2
20-11-2020,28,18,22.6,73.2,0
21-11-2020,28.9,16,22.3,58.3,0
22-11-2020,27.9,13,21,61.7,0
23-11-2020,26.9,16,21.8,75.7,0
24-11-2020,25.9,15.8,22.1,80.9,0
25-11-2020,23.9,18,20.9,87,0.397
26-11-2020,20,18.9,19.7,98,12.132
27-11-2020,22.6,18,19.9,89.4,0.199
28-11-2020,26.9,17,21.6,81.6,0
29-11-2020,24.9,18.9,21.6,87,0.4
30-11-2020,26.9,19,22.2,79.6,0.3
01-12-2020,25.9,17,21.2,69.5,0
02-12-2020,25.9,16,20.3,81.9,0.6
03-12-2020,21.1,18,19.6,93.6,0.399
04-12-2020,22.9,19,20.7,93.3,0.204
05-12-2020,26,19,21.2,90.5,0.801
06-12-2020,23.9,19,21,90.7,5.987
07-12-2020,25.1,19.7,21.8,87.1,0.201
08-12-2020,24,20,21.4,92.6,4.989
09-12-2020,25.8,20,21.8,87.1,0.006
10-12-2020,27,17,21.3,69.9,0
11-12-2020,27.9,16,21.2,69.8,0
12-12-2020,26.1,14.9,20.1,72.9,0
13-12-2020,25.3,16,20.2,76.9,0
14-12-2020,26,15,20.6,73.9,0
15-12-2020,25.9,16,20.6,74,0
16-12-2020,25.3,17,21.2,85.2,1.1
17-12-2020,24.1,18.7,21.5,84.4,0.199
18-12-2020,26.9,17.9,22.2,69.8,0
19-12-2020,25,16,20.3,78.4,0
20-12-2020,25,16,20.3,77.7,0
21-12-2020,25,15,19.6,72.7,0
22-12-2020,27.3,13,19.6,73,0
23-12-2020,26.9,16,20.7,78.5,0
24-12-2020,27.3,16,21.4,77.3,0
25-12-2020,27.9,17,21.3,70.2,0
26-12-2020,27.3,16.9,21,66.7,0
27-12-2020,28.9,14.9,20.9,68.7,0
28-12-2020,28.9,16,21.2,61.9,0
29-12-2020,28.1,15,21.6,75.4,0
30-12-2020,28.8,18.8,22.6,77.9,1.7
31-12-2020,25,19,21.4,86.2,0.5
01-01-2021,25.1,17.7,20.9,72.9,0.994
02-01-2021,24.9,15,20.4,83.5,0.7
03-01-2021,26,19,21.8,83.8,0.1
04-01-2021,24,19,21.1,86.5,0.001
05-01-2021,26.1,18,21.6,85.2,0.5
06-01-2021,24.1,20,21.3,95.3,14.962
07-01-2021,24.9,19,21.6,92.5,8.602
08-01-2021,26,20,22.5,87.8,0.4
09-01-2021,24.9,20,21.8,87.6,0.2
10-01-2021,27,18.9,22.1,83.8,0
11-01-2021,25.9,19,22.2,83.3,0
12-01-2021,24,18,20.7,81.6,0.5
13-01-2021,27,16,21.4,76,0.5
14-01-2021,25.9,16,20.5,84,0.6
15-01-2021,26.9,17.9,21.9,79.8,0
16-01-2021,28,17,21.9,77.7,0
17-01-2021,28.9,17,22.3,71.3,0
18-01-2021,27.3,14,20.9,70.9,0
19-01-2021,27.9,16.9,21.5,72.7,0
20-01-2021,28.9,15,22.2,73,0
21-01-2021,30,16,23.3,71.8,0
22-01-2021,29.9,19,23.8,73.5,0
23-01-2021,28.9,18,22.7,70.8,0
24-01-2021,28.9,16,21.9,66.5,0
25-01-2021,28,14,21.2,68.9,0
26-01-2021,29.3,15.8,21.5,62,0
27-01-2021,28.9,15.9,21.5,61.2,0
28-01-2021,27,14.9,20.9,67.8,0
29-01-2021,28,17,22.3,71.9,0
30-01-2021,29,17,22.9,64.3,0
31-01-2021,29,16.9,22.4,67,0
01-02-2021,29,16,22.2,63.2,0
02-02-2021,27.9,16,21.6,65.2,0
03-02-2021,27,17.9,21.7,68.8,0
04-02-2021,28.9,15,21.7,58.5,0
05-02-2021,29,13,21.4,59.2,0
06-02-2021,29,15,21.9,56.4,0
07-02-2021,28.9,15,21.9,45.3,0
08-02-2021,28.9,15,21.8,49.5,0
09-02-2021,27,15,20.9,60,0
10-02-2021,28.9,14.9,21,51.4,0
11-02-2021,28.9,13,20.5,57.3,0
12-02-2021,29,12,21.2,49.9,0
13-02-2021,29.9,14.9,21.4,55.1,0
14-02-2021,29.9,15,22.4,54.7,0
15-02-2021,30.9,17,23.7,52.3,0
16-02-2021,31,17,23.6,55.9,0
17-02-2021,30,17,23.5,52.4,0
18-02-2021,28.9,18,22.7,63.4,0
19-02-2021,28,17.1,21.8,72,3.6
20-02-2021,26.9,17,20.7,78.1,4
21-02-2021,25.9,18,20.9,85.2,5.3
22-02-2021,28,18,22.6,74.9,0.4
23-02-2021,30.3,17.9,24.1,63.9,0
24-02-2021,30.9,17.9,24,60.2,0
25-02-2021,32,18,25,49.5,0
26-02-2021,32.9,17.6,25.5,48.9,0
27-02-2021,32.7,18,25.8,48.7,0
28-02-2021,33,19.8,26,42.1,0
01-03-2021,32,17,25.1,38.3,0
02-03-2021,31.9,17,25,39.8,0
03-03-2021,31.3,17.9,24.6,40.3,0
04-03-2021,31.6,16,23.9,38.3,0
05-03-2021,31.6,15.9,23.7,45.6,0
06-03-2021,34.3,17.9,25.3,44.9,0
07-03-2021,33.8,18,25.9,42.5,0
08-03-2021,31.9,18.9,25.5,42.9,0
09-03-2021,32.1,17.9,24.7,52.8,0
10-03-2021,32.1,18.9,25.7,55.4,0
11-03-2021,32,20.9,25.8,57.1,0.3
12-03-2021,32.1,18.9,25.3,45.7,0.2
13-03-2021,31.9,16.9,25,44.8,0
14-03-2021,32.9,17,25.4,46.8,0
15-03-2021,32.3,18,25.7,43.5,0
16-03-2021,32.9,19,26.5,43.9,0
17-03-2021,32.9,19,26.1,47.7,0
18-03-2021,32.9,19,26,48,0
19-03-2021,32.8,18,25.6,43.4,0
20-03-2021,32.1,18,25.8,41.4,0
21-03-2021,33,19,26.1,41,0
22-03-2021,33.8,19,26.5,38.9,0
23-03-2021,34.1,19.9,27.5,49.6,0
24-03-2021,33.9,19.9,26.9,51.5,0
25-03-2021,34.9,20.9,27.8,44.7,0.1
26-03-2021,35,21,28,39.5,0
27-03-2021,34.9,21,27.7,46.7,0
28-03-2021,33.9,20,27.2,48.7,0
29-03-2021,33.9,20,27.5,48.1,0
30-03-2021,34,22.9,28.1,51.7,0
31-03-2021,35.6,22.7,29.4,40,0
01-04-2021,35.9,22.9,29.3,45.7,0
02-04-2021,35.9,21.9,28.6,44.5,0
03-04-2021,34.9,22.9,28.4,48.3,0
04-04-2021,35.1,22.9,29.1,47.5,0.1
05-04-2021,34.9,22.9,28,52.4,0.3
06-04-2021,34,21,27.6,56,0
07-04-2021,35,19,27.9,42.8,0
08-04-2021,34.1,20,27.5,42.2,0
09-04-2021,33.9,21,27.3,42.9,0
10-04-2021,32.9,20,26.7,47.4,0
11-04-2021,33,20,27.1,52.8,0
12-04-2021,33.9,22,27.2,61.1,2.7
13-04-2021,32.1,22,26.9,61.2,0.3
14-04-2021,31.9,22.1,25.4,73.7,0.913
15-04-2021,31.9,19,24.7,74.4,0.256
16-04-2021,32.9,20.9,26.8,61.5,0.4
17-04-2021,33.9,22.8,27.7,59.3,0
18-04-2021,33.9,23.1,28.2,57.8,0
19-04-2021,34,22.9,28.5,57,0.5
20-04-2021,34,23.1,27.4,60.7,1.3
21-04-2021,33.9,22.9,27.3,64.9,0.596
22-04-2021,32.8,21.4,26.3,67.7,49.324
23-04-2021,32.9,20.9,25.2,72.7,55.196
24-04-2021,31.9,20,24.7,76.9,11
25-04-2021,32,21,26.7,65.7,0.013
26-04-2021,33.9,23,27.8,56.9,0
27-04-2021,33,22,27.3,55.2,0
28-04-2021,33.4,21,27.7,53.5,0
29-04-2021,34,23,28.2,55.1,0.004
30-04-2021,32.9,20,27.1,57.8,1
01-05-2021,33,22,27.1,59.3,1.8
02-05-2021,32.7,22,27.1,62.1,0
03-05-2021,32.9,23,27.5,64.4,0.4
04-05-2021,31.9,23,26.6,68.6,0.795
05-05-2021,33,23,27.6,63,0
06-05-2021,33,23,27.7,62.4,0
07-05-2021,32.9,23,27.5,61.6,1.7
08-05-2021,32.9,22,27.2,65.8,0
09-05-2021,33.9,23,28.1,60.9,0
10-05-2021,32.9,23,27.4,68.3,1.987
11-05-2021,33.2,23,27.4,68.1,0
12-05-2021,31.9,21,25.8,79.2,32
13-05-2021,31.9,21,25.7,77.4,24
14-05-2021,32.9,21,26.5,71.4,5.057
15-05-2021,26.9,22,24.2,77,1.1
16-05-2021,28,21,24.2,79.7,0
17-05-2021,31.7,21,25.6,72.2,0.1
18-05-2021,31.9,21.9,25.5,75.8,0.006
19-05-2021,33.9,21.8,26.6,69.9,93.9
20-05-2021,30.9,22.4,25.3,78.3,0.994
21-05-2021,28,21.3,23.8,88.2,25.145
22-05-2021,30,21.2,24.9,79.5,6.994
23-05-2021,31,21,25.7,73.4,1.4
24-05-2021,31.9,21,26,69.1,0.2
25-05-2021,30,21,24.6,80.8,31
26-05-2021,30.9,20.9,25,75.5,2
27-05-2021,31.9,20,25.6,66.7,0
28-05-2021,31,20,25.7,64.5,0
29-05-2021,32,21,26,69,0.3
30-05-2021,32,21,26.2,67.4,1.1
31-05-2021,32,21.8,26.5,65.6,0
01-06-2021,31.9,21,26.1,69.8,0.2
02-06-2021,32.6,22,25.7,75.2,0.3
03-06-2021,30.9,21,25.1,80.7,49.798
04-06-2021,31,21,23.9,88.2,12.208
05-06-2021,29.9,21,23.9,85.8,5
06-06-2021,29.9,20.8,25,77,0.403
07-06-2021,30.9,22,26.2,68.2,0.3
08-06-2021,30.1,22,26,63.7,0
09-06-2021,29.9,20,24.5,72.8,3.032
10-06-2021,29.9,20,24.4,75.3,0
11-06-2021,29,21,24.6,69.7,0
12-06-2021,28.9,21,23.8,79.5,3.019
13-06-2021,28.8,20,23.3,80.9,0.013
14-06-2021,27,20,23,83.5,3.025
15-06-2021,27,20,23.2,85.7,0.401
16-06-2021,28,21,23.6,84.7,3.994
17-06-2021,28.8,21,23.9,80.7,0.994
18-06-2021,28,20,23.8,79.1,0
19-06-2021,28.9,21,24,74.9,0
20-06-2021,29.9,20,24.5,73.2,0
21-06-2021,30,20,24.6,74.4,0
22-06-2021,28,21,24.7,72.1,0.1
23-06-2021,29.9,21,25.5,70.5,0.813
24-06-2021,29.9,21.4,25.2,70,1.2
25-06-2021,30,20.7,25,66.3,0
26-06-2021,27.9,20,23.3,79.5,1.019
27-06-2021,25.8,20,22.8,85.9,0.404
28-06-2021,28,20,23.8,77.8,0.5
29-06-2021,31.6,20,25.8,69.4,0.013
30-06-2021,32,22,27.2,66.3,0.006
