Date,tmin,tmax,tavg,prcp
16-08-2018,20.2,25.7,22.4,10.7
17-08-2018,20.3,28.3,23.2,0.5
18-08-2018,20,27.5,23.4,0
19-08-2018,20.7,27.4,23.3,0
20-08-2018,20.2,27.3,22.8,0
21-08-2018,19.7,28.9,23.3,0
22-08-2018,19.7,28.2,23.7,0
23-08-2018,20.5,28,23.3,0
24-08-2018,19.9,28.8,22.4,3.3
25-08-2018,19.8,29.5,23.7,41.7
26-08-2018,19.9,28.5,22.4,0
27-08-2018,19.5,28.3,21.9,8.4
28-08-2018,19.6,27.6,22.6,0.5
29-08-2018,20,28,22.9,8.4
30-08-2018,20.3,28.2,23.3,3
31-08-2018,20.3,28.8,23.3,19.8
01-09-2018,20,28.3,23.7,0
02-09-2018,20.3,28.2,23.7,0.3
03-09-2018,19.7,29.3,24.7,0
04-09-2018,19.7,29.8,24.4,5.995652174
05-09-2018,20.4,29.9,24.3,6.544052863
06-09-2018,19.9,29.2,24.4,4.276422764
07-09-2018,20.3,29.2,24.4,0
08-09-2018,20.1,29.1,24.3,0
09-09-2018,20.5,30.3,25.7,0
10-09-2018,21.6,31.1,24.1,7.391578947
11-09-2018,21.7,30.8,25.3,0
12-09-2018,20.9,31.1,25.9,0
13-09-2018,22.3,31.6,25,7.452863436
14-09-2018,20.4,30.3,24.8,2
15-09-2018,20.1,31.7,23.2,9.9
16-09-2018,20.5,30.3,23.3,6.4
17-09-2018,19.99310345,28.3,23.6,7.452863436
18-09-2018,20.3,28.3,24.1,7.452863436
19-09-2018,20.3,28.2,24.1,7.452863436
20-09-2018,19.5,29.1,22.7,7.452863436
21-09-2018,20,28.4,23.5,7.6
22-09-2018,18.4,28.2,23.9,0
23-09-2018,21.4,29,24.3,7.452863436
24-09-2018,18.9,28.9,22.6,53.1
25-09-2018,19.3,29.3,23.5,25.4
26-09-2018,20.4,29.7,24.4,0.3
27-09-2018,19.9,30.3,23.7,32.3
28-09-2018,21.3,29.5,25.1,1.3
29-09-2018,21.4,29.9,25.3,4.3
30-09-2018,21.8,30.2,25.4,0
01-10-2018,21.6,30.9,25.5,0.3
02-10-2018,21.3,30.3,24.9,0
03-10-2018,21.6,30.4,24.1,0.3
04-10-2018,20.9,30.6,21.8,27.7
05-10-2018,20.6,25.9,23,10.2
06-10-2018,20.4,26.4,22.5,2.5
07-10-2018,20.2,28.4,24.3,7.9
08-10-2018,20.8,29.5,24.1,0
09-10-2018,20.6,29.5,24.3,4.3
10-10-2018,19.1,30,24,0
11-10-2018,19.2,30,25,0
12-10-2018,20.8,31,25.1,0
13-10-2018,20.4,31.5,25,7.391578947
14-10-2018,20.2,30.3,24,7.391578947
15-10-2018,20.1,29.8,23.4,3.8
16-10-2018,20.7,29,24.3,5.1
17-10-2018,19.4,29.3,22.4,0
18-10-2018,18.9,28.5,23.1,48.8
19-10-2018,20.2,28.7,23.9,1
20-10-2018,19.7,29.3,23.8,0
21-10-2018,19.7,29,23.7,7.391578947
22-10-2018,17.4,28.8,23.5,7.391578947
23-10-2018,17.4,29.4,21.9,7.391578947
24-10-2018,17.7,30.2,24.7,7.391578947
25-10-2018,18.2,30.2,23.9,7.391578947
26-10-2018,18.5,29.7,23.7,7.391578947
27-10-2018,18.2,29.3,23.4,7.391578947
28-10-2018,16.7,29.5,23.5,7.391578947
29-10-2018,16.8,29.6,23,7.391578947
30-10-2018,16.6,29.8,24.1,7.391578947
31-10-2018,19.7,30.1,24.8,7.391578947
01-11-2018,20,30.4,24.3,0
02-11-2018,19.8,30.3,22.9,0
03-11-2018,19.6,27.7,22.8,0.5
04-11-2018,18.8,28.1,23.5,4.6
05-11-2018,19.7,29.2,23.6,0
06-11-2018,19.8,29.6,24.1,4.276422764
07-11-2018,17.9,30,23.3,7.306037736
08-11-2018,16,29.6,22.2,5.507258065
09-11-2018,17.5,29.6,23.4,7.452863436
10-11-2018,17.9,30.1,23.4,7.391578947
11-11-2018,18.2,30.4,23.2,0
12-11-2018,17.3,30.3,22.3,0
13-11-2018,16.2,30,22.4,0
14-11-2018,14.8,30.5,23,0
15-11-2018,16.5,31,23.3,0
16-11-2018,19.7,28.6,21.9,0
17-11-2018,19.2,29.3,23.9,0.3
18-11-2018,20.6,30.2,24.3,0
19-11-2018,20.3,29.5,23.9,0
20-11-2018,19.7,29.8,24.4,0
21-11-2018,19.7,30.8,21.9,0
22-11-2018,19.6,26.6,21.6,0
23-11-2018,19.6,24.8,20.9,0.5
24-11-2018,19,27.6,22.9,13
25-11-2018,19.2,28.5,22.6,0
26-11-2018,17.4,28.8,22.2,0
27-11-2018,16.3,29,20.8,0
28-11-2018,15.5,27.8,21.6,0
29-11-2018,18.3,28.8,22.4,0
30-11-2018,18.6,28.4,23.2,0
01-12-2018,17.6,29.5,21.8,0
02-12-2018,15.6,28.3,21.8,0
03-12-2018,18.2,28.8,21.7,2.347435897
04-12-2018,19.1,27.2,22.4,5.995652174
05-12-2018,19.5,28.1,23.2,4.8
06-12-2018,20,28.3,23.5,0
07-12-2018,18.3,29.3,22.3,7.306037736
08-12-2018,17.7,28.2,22.5,5.507258065
09-12-2018,17.6,29.9,23.1,7.452863436
10-12-2018,18.3,30.2,22.6,7.391578947
11-12-2018,17.7,29.3,22.7,0
12-12-2018,18.5,29.7,23.1,0
13-12-2018,18.7,29.9,22.3,0
14-12-2018,17.7,28.9,22.8,0
15-12-2018,17.7,28.9,21.8,0
16-12-2018,16.6,28,20.5,0
17-12-2018,15.3,25,19.8,0
18-12-2018,14.4,26.3,20.2,0
19-12-2018,16,28.5,21.6,0
20-12-2018,17.7,27.7,22.2,0
21-12-2018,18.1,28.4,22.7,0
22-12-2018,18.2,28.8,23,0
23-12-2018,19.2,29.6,23.2,0
24-12-2018,18.3,29,23.3,0
25-12-2018,18.4,29.1,23.4,0
26-12-2018,17.7,30.2,23.8,0
27-12-2018,19,31.4,24,0
28-12-2018,18.7,29.6,22.8,0
29-12-2018,18.6,27.8,21.8,10.9
30-12-2018,17.2,26.6,20.6,0
31-12-2018,14.4,26.4,20.9,0
01-01-2019,14,27.6,20.3,0
02-01-2019,12.4,28.1,19.9,0
03-01-2019,13.1,27.9,20.2,2.347435897
04-01-2019,13.3,28.5,20.8,5.995652174
05-01-2019,13.6,28.6,20.4,6.544052863
06-01-2019,14.7,28.4,20.6,4.276422764
07-01-2019,14.7,28.6,20.7,7.306037736
08-01-2019,15.2,29.3,21.3,5.507258065
09-01-2019,13.2,29.6,21.3,7.452863436
10-01-2019,14.5,30.4,21.1,7.391578947
11-01-2019,14.5,29.7,21.4,0
12-01-2019,15.3,29.7,21.4,0
13-01-2019,14.3,28.8,21.5,0
14-01-2019,14.5,30.3,20.7,0
15-01-2019,12.3,29.3,21.2,0
16-01-2019,14.5,29.5,21.4,0
17-01-2019,15.5,29.5,21.7,0
18-01-2019,15.8,29.7,21.7,0
19-01-2019,14.3,29,21.8,0
20-01-2019,13.7,30.3,21.3,0
21-01-2019,14.8,28.6,21.3,0
22-01-2019,14,29.2,20.4,0
23-01-2019,16.2,29.1,22.3,0
24-01-2019,17.7,29.6,23.1,0
25-01-2019,17.2,30.2,23.3,0
26-01-2019,18.8,30,23.3,0
27-01-2019,19,30.2,23.2,0
28-01-2019,18.4,30,22.8,0
29-01-2019,17.7,29.6,21.9,0.8
30-01-2019,17.2,27.4,22.1,0
31-01-2019,16.4,29.4,21.7,0
01-02-2019,15.7,28.2,21.4,0
02-02-2019,16.3,27.8,22.4,0
03-02-2019,16.6,29.6,22.9,2.347435897
04-02-2019,16.8,30,23.6,5.995652174
05-02-2019,18.7,30.7,23.7,6.544052863
06-02-2019,17.8,30,24.3,4.276422764
07-02-2019,18.3,31.1,24.3,7.306037736
08-02-2019,20.4,31.8,26.4,5.507258065
09-02-2019,19.6,32.6,23.7,7.452863436
10-02-2019,19.1,31.3,24.1,7.391578947
11-02-2019,18.5,29.7,23.1,0
12-02-2019,17.2,28.1,22.8,0
13-02-2019,17.3,29,23.1,0
14-02-2019,17.2,30,24.6,0
15-02-2019,19,31.6,25.2,0
16-02-2019,20.7,31.6,25.4,0
17-02-2019,21.3,32.7,26.3,0
18-02-2019,19.2,32.6,25.7,0
19-02-2019,22,34,26.8,0
20-02-2019,20.5,32.8,25.4,0
21-02-2019,18.2,32.1,25.1,0
22-02-2019,17.6,31.9,24.9,0
23-02-2019,15.5,33.1,25.1,0
24-02-2019,16.5,34,25.8,0
25-02-2019,17.2,34.3,26.6,0
26-02-2019,20.8,35.5,26.2,0
27-02-2019,21.3,34.5,26.3,0
28-02-2019,20.5,33,26.4,0
01-03-2019,21.3,33.8,26.3,0
02-03-2019,21.7,33.5,25.9,0
03-03-2019,20.5,32.1,26.1,2.347435897
04-03-2019,21,33.6,27.8,5.995652174
05-03-2019,23.1,34.3,27.8,0
06-03-2019,22.7,35,28.1,4.276422764
07-03-2019,20.5,35.8,28.4,7.306037736
08-03-2019,21.8,37,28.3,5.507258065
09-03-2019,22.5,35.9,27.4,7.452863436
10-03-2019,22.8,34,28,7.391578947
11-03-2019,23.1,34.1,27.8,0
12-03-2019,21.5,34.6,27.3,0
13-03-2019,19.7,34,26.6,2.347435897
14-03-2019,19.7,33.8,27.2,2.347435897
15-03-2019,20.2,34.3,27.3,2.347435897
16-03-2019,19,34.1,26.2,2.347435897
17-03-2019,18.7,33.3,26.6,2.347435897
18-03-2019,20.4,34.3,26.8,2.347435897
19-03-2019,21.2,34.2,27.7,2.347435897
20-03-2019,23,35,27.7,2.347435897
21-03-2019,22.7,34.3,27.9,2.347435897
22-03-2019,21.8,35,28.1,2.347435897
23-03-2019,22.5,35,28.8,2.347435897
24-03-2019,23.7,35.3,28.8,2.347435897
25-03-2019,22.8,35.5,28.4,2.347435897
26-03-2019,21.5,35.4,28.3,2.347435897
27-03-2019,22.6,35,27.9,2.347435897
28-03-2019,21.4,35.4,28.7,2.347435897
29-03-2019,23.2,36.2,28.7,2.347435897
30-03-2019,23.4,35.2,28.6,2.347435897
31-03-2019,22.7,35.3,28.7,2.347435897
01-04-2019,22.9,35.6,28.7,0
02-04-2019,23.6,36,28.3,0
03-04-2019,21.6,34.8,29,2.347435897
04-04-2019,23,36.2,28.4,5.995652174
05-04-2019,23,35.2,27.7,6.544052863
06-04-2019,23.4,35.4,28.7,4.276422764
07-04-2019,24,35.4,29.5,7.306037736
08-04-2019,24,36.4,28.4,5.507258065
09-04-2019,22.8,35.6,28.2,7.6
10-04-2019,22.8,35.4,29.3,1
11-04-2019,24.2,36,29.2,0
12-04-2019,23.6,35.9,30,0
13-04-2019,24.6,36.6,29.4,5.995652174
14-04-2019,24.2,36,29.5,5.995652174
15-04-2019,24,36.2,29.1,5.995652174
16-04-2019,23.6,36.2,29.7,5.995652174
17-04-2019,23.9,36.4,26.3,5.995652174
18-04-2019,21.6,36,27.2,16.8
19-04-2019,21.4,35.6,27.6,20.8
20-04-2019,22.4,33.2,26.8,0.3
21-04-2019,21.6,34.2,27.4,0
22-04-2019,23.6,34.2,27.7,5.995652174
23-04-2019,23.2,35,27.9,0
24-04-2019,23,34.2,28.8,0.3
25-04-2019,22.8,34.3,28.8,0
26-04-2019,23.5,35.6,29.6,5.995652174
27-04-2019,24.4,36.6,30.4,5.995652174
28-04-2019,24.9,37,28.3,5.995652174
29-04-2019,24,32,28.2,5.995652174
30-04-2019,19.9,35,24.2,35.1
01-05-2019,20.9,28.9,26.3,0
02-05-2019,22,30,27,0
03-05-2019,21.4,33.4,27.1,2.347435897
04-05-2019,22,33.6,27.3,5.995652174
05-05-2019,22.4,35.9,28.6,6.544052863
06-05-2019,24,35.6,28.8,0
07-05-2019,21.9,36.2,25.5,0
08-05-2019,20.6,33.6,26.7,15
09-05-2019,20.8,33.1,27.9,0
10-05-2019,23.2,35.8,29.4,7.391578947
11-05-2019,24.6,35.7,27.3,0
12-05-2019,24.4,35.2,27.8,7.9
13-05-2019,21.7,35,26.7,0
14-05-2019,21.8,35,27.9,0
15-05-2019,22.2,34.8,25.6,0
16-05-2019,21.3,34.6,27.1,6.544052863
17-05-2019,21.4,33.6,24,9.9
18-05-2019,21.4,33.6,27.7,18.8
19-05-2019,23.8,34,28.2,0
20-05-2019,24.4,34.8,28,6.544052863
21-05-2019,24,34.4,28.5,6.544052863
22-05-2019,20.8,34.8,26.9,6.544052863
23-05-2019,22.6,34.6,26.5,15
24-05-2019,22.4,34,26.1,3.8
25-05-2019,21,33.5,24.8,0
26-05-2019,20.8,33.8,26.4,6.544052863
27-05-2019,20,33.8,27.7,37.3
28-05-2019,24.7,34.2,27.5,0
29-05-2019,23,33.6,27.9,0.3
30-05-2019,23,34,27.8,0
31-05-2019,23.8,33.3,26.5,6.544052863
01-06-2019,21,33.2,27.5,1.5
02-06-2019,21.8,33.2,26.2,0
03-06-2019,21.2,32.1,25.5,8.4
04-06-2019,22.1,30.5,26.9,0
05-06-2019,20.8,31.8,25.3,6.544052863
06-06-2019,20.6,32.4,25.8,20.3
07-06-2019,20.6,32,25.4,20.1
08-06-2019,22.5,31.5,26.3,0
09-06-2019,22.3,33.1,26.7,7.452863436
10-06-2019,22,33.6,24.9,7.391578947
11-06-2019,21,30,25,0
12-06-2019,21.6,30,24.2,0
13-06-2019,22,29.4,24.8,0
14-06-2019,22,31.4,25.3,4.276422764
15-06-2019,21.2,31,26.5,4.276422764
16-06-2019,21.5,31.7,26.8,4.276422764
17-06-2019,21.6,32.2,26.5,4.276422764
18-06-2019,21,32.4,25.9,4.276422764
19-06-2019,21.5,31.2,26.6,0
20-06-2019,22.2,32.3,25.7,1.3
21-06-2019,20.7,30.6,24.6,0
22-06-2019,21.6,29.4,25.1,0
23-06-2019,20.8,29.4,23.8,3
24-06-2019,21,29.4,24.5,26.4
25-06-2019,21.4,29.7,25,0
26-06-2019,21.6,29.8,24.6,0
27-06-2019,21.6,30.5,24.9,4.276422764
28-06-2019,21,31,25.2,2
29-06-2019,21,31.2,25.1,0
30-06-2019,21.6,30.6,24.6,4.276422764
01-07-2019,21,29.8,25.6,0
02-07-2019,21.5,30.5,25.5,0
03-07-2019,21.4,30.8,25.4,0
04-07-2019,21.6,30.8,24.4,5.995652174
05-07-2019,20.8,30.3,23.7,0
06-07-2019,20.7,29,23.8,4.276422764
07-07-2019,20.7,28.6,24.5,1
08-07-2019,20.6,29.2,24.4,0
09-07-2019,20,29.5,23.8,0
10-07-2019,19.5,29.6,23.2,0
11-07-2019,20.2,29.4,24.2,0
12-07-2019,20.8,31.4,25.3,7.1
13-07-2019,21,31.2,25.2,2.5
14-07-2019,21.3,30,24.7,1
15-07-2019,21.4,30.8,24.2,0.3
16-07-2019,21,30.4,24.8,3
17-07-2019,21,30.3,24.8,3
18-07-2019,21.4,29.3,24.3,40.4
19-07-2019,21.6,28.4,23.6,1
20-07-2019,20.6,28.4,23.4,1.3
21-07-2019,20.6,27.7,23,0
22-07-2019,19.9,27.6,22.2,3.3
23-07-2019,19.2,26,22,14
24-07-2019,20,29.7,24.3,0.3
25-07-2019,21.3,29.5,23.8,1
26-07-2019,20.6,28.5,22.6,11.2
27-07-2019,20.4,28.3,24.1,0
28-07-2019,20.6,29,23.4,0
29-07-2019,20.8,28.2,23.4,0
30-07-2019,20.1,27.6,22.9,0
31-07-2019,19.8,30.4,24.2,7.306037736
01-08-2019,20.5,29.9,24.7,0
02-08-2019,20.5,30.4,23.6,0
03-08-2019,20.4,29.3,23.8,2.347435897
04-08-2019,21,28.8,23.8,5.995652174
05-08-2019,20.6,27.9,22.4,2
06-08-2019,20,25.6,21.8,2.8
07-08-2019,20.3,25.4,22.1,2
08-08-2019,20.8,25.2,22,3
09-08-2019,20.3,25.7,21.8,21.1
10-08-2019,19.8,26.2,22.7,0.8
11-08-2019,20,28.5,23,0
12-08-2019,20.2,27.5,23.2,6.1
13-08-2019,20.6,27.6,23.1,19.1
14-08-2019,20.7,27.4,22.8,0.3
15-08-2019,20.5,28.4,23.2,9.1
16-08-2019,20.8,29.2,23.1,0
17-08-2019,20,28.6,22.2,3
18-08-2019,20.6,24.8,21.7,24.1
19-08-2019,20.3,28.8,23.5,11.7
20-08-2019,20.1,29,22.8,17.5
21-08-2019,20.8,27.4,23.2,16.5
22-08-2019,20.8,27.3,22.7,0
23-08-2019,20.3,27.5,22.7,5.3
24-08-2019,20,27.6,22.7,1.5
25-08-2019,20,28.4,23,0
26-08-2019,20,28.3,23,0
27-08-2019,20.4,29.4,23.9,0.3
28-08-2019,20,29,23.7,0
29-08-2019,20.6,29.3,24.1,0
30-08-2019,20.6,29,24.3,0
31-08-2019,20.4,28.7,23,0
01-09-2019,20.1,26.4,23,0
02-09-2019,20.3,26.8,22.3,0.5
03-09-2019,20.1,26.4,22.2,13
04-09-2019,20.3,26.4,22.2,4.6
05-09-2019,20.4,27.8,22.6,0
06-09-2019,20.4,27.4,22.8,0.5
07-09-2019,20.4,27.3,23.2,2.3
08-09-2019,20.8,27.8,23.6,0.3
09-09-2019,21,27.5,24.1,0.3
10-09-2019,20.6,27.9,24.2,0
11-09-2019,21.3,28,24.1,0
12-09-2019,21,29.6,24,0
13-09-2019,21,29.8,24.7,0.5
14-09-2019,21.2,30.2,25.1,0
15-09-2019,21.3,30.7,24.8,0
16-09-2019,20.2,29.5,23.2,0.3
17-09-2019,20.2,28.8,23.2,30.7
18-09-2019,21.6,27.8,23.9,0.5
19-09-2019,21.2,27.8,24.2,0.3
20-09-2019,20.6,29,24.2,1.8
21-09-2019,21.2,29.8,25.2,0
22-09-2019,21.2,30.8,23.2,7.9
23-09-2019,20.6,28.8,23.7,13
24-09-2019,19.7,28.7,23.5,29.7
25-09-2019,20.8,28.8,23.2,23.6
26-09-2019,20.2,28,23.9,1.8
27-09-2019,21,29.8,23.9,0
28-09-2019,21.1,29.1,24.7,6.1
29-09-2019,21.1,30,24.7,0
30-09-2019,21.4,30.2,25.2,7.452863436
01-10-2019,21.4,30.3,23.5,0
02-10-2019,18.6,29.1,23.8,22.1
03-10-2019,19.2,30.4,23.5,7.9
04-10-2019,19.6,28.3,23,2.3
05-10-2019,19.9,29.4,23.5,8.6
06-10-2019,20.6,28.7,24.3,0.5
07-10-2019,21.3,29.6,24.1,0
08-10-2019,19.2,29.2,23.3,0
09-10-2019,19.3,30.1,24.3,5.6
10-10-2019,20.7,30,24.7,0
11-10-2019,21.8,30,24.4,0
12-10-2019,21.5,29.6,25,0.5
13-10-2019,21.5,29.8,24.9,0
14-10-2019,21.6,29.6,26.7,0
15-10-2019,21.6,30.7,24.7,0
16-10-2019,21.2,30,24.5,0
17-10-2019,20.8,28.4,22.4,0
18-10-2019,20.2,26.8,23,3.8
19-10-2019,20.2,27.6,23.4,8.9
20-10-2019,21,27.9,23.3,0
21-10-2019,20.6,28.6,22.2,7.9
22-10-2019,20.3,27.1,21.4,38.9
23-10-2019,19.8,28,22.8,13.2
24-10-2019,20,27.6,22.5,0
25-10-2019,19.6,26.7,21.5,0
26-10-2019,19,27,22.4,6.1
27-10-2019,19.4,27.8,22.3,3
28-10-2019,19.4,27.4,23.1,37.1
29-10-2019,20,27.6,22,0
30-10-2019,19.7,25.3,21.4,4.6
31-10-2019,19.7,25.6,22.5,6.9
01-11-2019,18,28.8,23.8,0.3
02-11-2019,21,29.4,24.2,0
03-11-2019,20.5,29.5,24.4,2.347435897
04-11-2019,19.2,29.8,24,5.995652174
05-11-2019,18.2,30.8,24.1,6.544052863
06-11-2019,19.2,30.4,24.1,4.276422764
07-11-2019,19.6,30.9,24.7,7.306037736
08-11-2019,18.8,29.4,24.4,3
09-11-2019,20.3,29.2,24.3,0
10-11-2019,20.4,29.9,24.6,49.5
11-11-2019,19.7,29.8,23.8,0
12-11-2019,18.8,28.6,23.1,0
13-11-2019,18.5,28,22.9,0
14-11-2019,18.8,28.8,22.3,0
15-11-2019,19.6,26.8,22.7,2.8
16-11-2019,20.4,26.2,23.5,0.5
17-11-2019,19.5,29.2,24,0
18-11-2019,20,29.6,23.8,0
19-11-2019,19.8,29.4,23.6,0
20-11-2019,19.8,29.8,22.3,0
21-11-2019,20.4,27.6,22.4,2.5
22-11-2019,19.2,25.6,22.3,0
23-11-2019,17.3,28,23.2,0
24-11-2019,18.2,29.2,22.5,0
25-11-2019,18.6,28.5,22.4,0
26-11-2019,16.7,27.3,22.7,0
27-11-2019,20,28.3,21.9,0.3
28-11-2019,19.2,27.8,22.6,0
29-11-2019,19.4,28.4,22.5,0
30-11-2019,18.7,27,21.4,1.5
01-12-2019,19.4,24.6,21.2,1.8
02-12-2019,19.2,25,21.3,6.9
03-12-2019,19.4,24.5,21.1,0.5
04-12-2019,18.8,26,21.2,0
05-12-2019,18,26,20.8,0
06-12-2019,17.6,25.4,20.4,4.276422764
07-12-2019,15.8,24.5,20.3,7.306037736
08-12-2019,17.8,24.9,20.2,0.5
09-12-2019,17,26.8,21.5,0
10-12-2019,17.9,26.4,21.6,7.391578947
11-12-2019,16.5,26.2,22.3,0
12-12-2019,16.8,27.8,21.4,0
13-12-2019,17.4,28.2,22.2,0
14-12-2019,18.8,28.8,21.1,0
15-12-2019,17.6,25.8,21.7,2.8
16-12-2019,17.4,26.7,22.1,0
17-12-2019,18.4,27.6,21.3,0
18-12-2019,17,26.2,21.6,0
19-12-2019,17.8,26.4,20.7,0
20-12-2019,16.2,25.8,20.9,0
21-12-2019,18,27.8,21.9,0
22-12-2019,18.4,28.3,21.8,0
23-12-2019,18.1,28,21,0
24-12-2019,18.4,27.8,22.3,0
25-12-2019,18.8,28.6,21.6,0
26-12-2019,19,28.8,22.3,0
27-12-2019,18,29.6,23.4,0
28-12-2019,17.6,29.8,21.9,0
29-12-2019,16.8,28.2,21.8,0
30-12-2019,17.5,27.6,21.7,0
31-12-2019,17.5,28.1,21.9,0
01-01-2020,19.2,27.2,22,0
02-01-2020,19.4,27.8,22.2,0
03-01-2020,19.4,28.4,23.4,2.347435897
04-01-2020,18.6,30.5,23.6,0
05-01-2020,20.4,30.5,24.2,6.544052863
06-01-2020,20.4,30.8,22.1,0.3
07-01-2020,18.8,26.2,22.2,0
08-01-2020,18.2,28.3,22.7,5.507258065
09-01-2020,18,29.8,23.1,7.452863436
10-01-2020,14.8,30.4,22.1,7.391578947
11-01-2020,15.6,29.2,20.8,0
12-01-2020,15.5,28.5,21.1,0
13-01-2020,17.4,28.8,22.9,0
14-01-2020,16.4,29,21.9,0
15-01-2020,14.4,29.5,21,0
16-01-2020,15.3,29.5,21.8,0
17-01-2020,15.8,28.7,22.1,0
18-01-2020,18.4,29.9,22.4,0
19-01-2020,19.2,28.8,23.3,0
20-01-2020,17.7,29.8,23.3,0
21-01-2020,17.2,31,22.6,0
22-01-2020,16,30.2,22.3,0
23-01-2020,17.9,30.1,23.2,0
24-01-2020,17,30.4,22.7,0
25-01-2020,15.4,31.3,22.6,0
26-01-2020,15.5,31.7,23.4,0
27-01-2020,15.9,32.7,23.9,0
28-01-2020,19.1,31.8,23.9,0
29-01-2020,18.3,31.6,24.2,0
30-01-2020,17.5,32,24.8,0
31-01-2020,19,33.4,25.1,0
01-02-2020,18.8,32.7,23.4,0
02-02-2020,17.4,30.5,22.9,0
03-02-2020,17.2,29.2,23.3,2.347435897
04-02-2020,16,31,23.5,5.995652174
05-02-2020,18.5,30.4,23.7,6.544052863
06-02-2020,17.7,30.3,24,4.276422764
07-02-2020,18,31,23.7,7.306037736
08-02-2020,19,30.8,24.4,5.507258065
09-02-2020,18.2,31.6,23.8,7.452863436
10-02-2020,18.8,30.4,23.2,7.391578947
11-02-2020,16.4,29.3,23.2,0
12-02-2020,17.4,30.4,23.3,0
13-02-2020,18.6,29.2,24.5,0
14-02-2020,18,32.2,24.7,0
15-02-2020,17.6,32.3,25.2,0
16-02-2020,17.5,33.1,24.8,0
17-02-2020,17.2,32.6,23.9,0
18-02-2020,17,32.4,23.9,0
19-02-2020,17.6,32.6,23.8,0
20-02-2020,16.5,31.5,23.7,0
21-02-2020,16.6,32.6,24,0
22-02-2020,18.4,32.2,24.1,0
23-02-2020,18,31.4,23.7,0
24-02-2020,18.6,31,23.3,0
25-02-2020,18,31.8,25,0
26-02-2020,19.4,32.5,25.4,0
27-02-2020,20.4,32.4,25.2,0
28-02-2020,19.2,31.6,24.5,0
29-02-2020,19.5,30.8,25.2,0
01-03-2020,20.2,32.8,25.5,0
02-03-2020,20.4,32.3,24.5,0
03-03-2020,20,30.6,25.8,0
04-03-2020,21.4,33,26.4,1
05-03-2020,21.6,32.4,27.4,0
06-03-2020,22.4,33.4,26.6,4.276422764
07-03-2020,22.3,33.4,26.1,1
08-03-2020,21.2,32.3,26.4,0
09-03-2020,21.6,33.3,26.4,7.452863436
10-03-2020,22.4,32.9,27,7.391578947
11-03-2020,22.2,34,26.9,0
12-03-2020,19.6,33.6,26.3,0
13-03-2020,21,34.4,26.4,2.347435897
14-03-2020,20.4,33.8,26.9,2.347435897
15-03-2020,20.5,34.4,26.6,2.347435897
16-03-2020,19.3,34.5,26.6,2.347435897
17-03-2020,20.2,34.2,26.3,2.347435897
18-03-2020,19.4,32.8,27.2,2.347435897
19-03-2020,20.9,35.2,27.6,2.347435897
20-03-2020,21.6,35.2,25.4,2.347435897
21-03-2020,22,34.1,27.4,1
22-03-2020,22.8,35.4,27.8,0
23-03-2020,22.8,34.4,25.3,0
24-03-2020,20.8,34.4,27.4,5.1
25-03-2020,21,34.7,26.8,0
26-03-2020,20.6,33.8,26.9,2.347435897
27-03-2020,19.6,33.8,26.4,2.347435897
28-03-2020,19.2,34,26.9,2.347435897
29-03-2020,19.4,35.2,27.8,2.347435897
30-03-2020,21.4,35.6,27.8,2.347435897
31-03-2020,19.6,36.1,27.8,2.347435897
01-04-2020,21,35.4,28.8,0
02-04-2020,22,36,28.8,0
03-04-2020,23,35.8,28.5,2.347435897
04-04-2020,22.1,35.6,28.4,5.995652174
05-04-2020,22.3,36,28.8,6.544052863
06-04-2020,21.8,36.4,27.7,0
07-04-2020,21,35.6,25,30
08-04-2020,21,32.8,26.8,0
09-04-2020,19.8,33.7,24.9,0
10-04-2020,18.6,33.4,24.7,33.3
11-04-2020,21,31.8,26.6,0
12-04-2020,20.5,32.2,27.1,0
13-04-2020,20.5,34.8,27.6,5.995652174
14-04-2020,19.6,34.8,27.3,5.995652174
15-04-2020,20.8,34.6,27.7,5.995652174
16-04-2020,23,34.5,28,5.995652174
17-04-2020,23.5,34.9,28.3,5.995652174
18-04-2020,23.8,35.2,28.4,5.995652174
19-04-2020,24,34.4,28.2,5.995652174
20-04-2020,22.6,34.2,28.2,5.995652174
21-04-2020,22.3,34.2,28,5.995652174
22-04-2020,24.6,34.6,29.6,5.995652174
23-04-2020,23.4,35.4,29.1,5.995652174
24-04-2020,20.5,36,25.7,23.1
25-04-2020,22.7,30.8,25.8,0
26-04-2020,22.6,32,26.7,0
27-04-2020,22.4,31.6,26.7,0
28-04-2020,23,34.8,27.2,3
29-04-2020,19.6,34,23.2,30.7
30-04-2020,21,33.8,26.5,1
01-05-2020,23,32.8,28.7,0
02-05-2020,23.7,33.6,27.7,0
03-05-2020,23.2,33.4,27.5,2.347435897
04-05-2020,23,33.8,28.7,5.995652174
05-05-2020,23.4,34.8,29.1,6.544052863
06-05-2020,22.2,34.3,27.2,4.276422764
07-05-2020,23.1,33.6,26.9,7.306037736
08-05-2020,23.4,32.5,27.7,5.507258065
09-05-2020,23.8,35.2,29.1,0
10-05-2020,24,35.2,29,0
11-05-2020,23.6,35.3,28.3,0
12-05-2020,23.4,34,27.6,0
13-05-2020,22.4,33.8,27.9,6.544052863
14-05-2020,23.7,33.8,28.7,6.544052863
15-05-2020,24,34.9,29,0
16-05-2020,24,35.2,28.3,6.544052863
17-05-2020,22.8,34.7,27.8,6.544052863
18-05-2020,21.2,35.6,25.3,10.9
