Date,tempmax,tempmin,temp,humidity, prcp,Minimum,Maximum,Average
23-06-2022,26,20.5,23.1,83.9,2.6,15,20,17.5
24-06-2022,29,21,24.2,76.6,1,15,20,17.5
25-06-2022,28,20,23.1,82,0.795,15,20,17.5
26-06-2022,28,21,24,76.5,0,25,30,27.5
27-06-2022,27.3,20,23.6,78.4,0,25,30,27.5
28-06-2022,27,20.5,23.8,77.4,0.8,25,30,27.5
29-06-2022,29,21,24.2,79.6,6,20,25,22.5
30-06-2022,28,20,23.4,83.8,3.006,20,25,22.5
01-07-2022,28.9,21,23.7,81.1,6.5,15,20,17.5
02-07-2022,28.1,20,23.8,81.3,2.9,10,15,12.5
03-07-2022,27.1,21,23.6,85.5,1.7,10,15,12.5
04-07-2022,25,20.9,22.7,86.2,0.304,10,15,12.5
05-07-2022,27,20.4,22.8,83.9,17.4,15,20,17.5
06-07-2022,25,21,22.2,88.4,0.401,15,20,17.5
07-07-2022,24,20.7,21.9,93.7,4.969,15,20,17.5
08-07-2022,25,20,21.8,88.5,5.025,15,20,17.5
09-07-2022,26,20,22,90.4,14.906,12,18,15
10-07-2022,26.9,20,22.6,86.5,0.268,12,18,15
11-07-2022,26,20,21.9,91,4.994,10,15,12.5
12-07-2022,28,20,23.2,80,0.199,18.3,23.66666667,20.98333333
13-07-2022,24,20,22,87.3,1.004,10,15,12.5
14-07-2022,26,20,21.8,88,0.634,10,15,12.5
15-07-2022,27,19,22.3,86.2,0.205,10,15,12.5
16-07-2022,26,20,22.2,89.7,0.051,10,15,12.5
17-07-2022,27.9,20,23.3,85.9,0.298,12,18,15
18-07-2022,25,21,22.6,89.9,0.203,13,18,15.5
19-07-2022,29,20,24.3,80.9,0.9,12,18,15
20-07-2022,29.9,21,24.8,80.2,14.911,12,18,15
21-07-2022,27.9,21,24,83.1,67.571,15,20,17.5
22-07-2022,26.9,21.5,23.5,83.6,3.9,15,20,17.5
23-07-2022,27,21,23.1,83.8,0.301,15,20,17.5
24-07-2022,26,20,22.9,85.3,0.397,18,22,20
25-07-2022,28.9,20,24,77.4,1.9,25,30,27.5
26-07-2022,27.9,20.5,23.9,78.3,6.2,28,35,31.5
27-07-2022,29,20.5,24,84.6,1.346,35,40,37.5
28-07-2022,30.9,21,25.3,80.1,0.355,40,50,45
29-07-2022,31,22,25.8,77.3,0.1,40,45,42.5
30-07-2022,30,20,24.8,80.2,46.703,45,50,47.5
31-07-2022,28,20.7,23.6,90.4,13.318,45,50,47.5
01-08-2022,29.9,21,24.2,85.6,43.779,40,45,42.5
02-08-2022,27.9,20,22.8,88.8,51.081,40,45,42.5
03-08-2022,27.9,20,22.1,92,20.044,45,50,47.5
04-08-2022,24,21,22.1,94.4,6.12,40,45,42.5
05-08-2022,24,20,21.5,93.3,1.013,40,45,42.5
06-08-2022,24,20,21.7,91.4,1.013,40,45,42.5
07-08-2022,25,20.7,22.2,91.4,5.981,35,40,37.5
08-08-2022,24.9,20.7,22.3,88.8,1.987,35,40,37.5
09-08-2022,26,20,22.3,85.3,1.993,34,40,37
10-08-2022,27,20,22.8,80.1,0.101,30,35,32.5
11-08-2022,27,20,23.2,79.8,0.1,28,33,30.5
12-08-2022,27,20.7,23.3,80.9,0.2,25,30,27.5
13-08-2022,28,20,23.4,79,0.298,25,30,27.5
14-08-2022,27,19.5,23,80,0.1,25,30,27.5
15-08-2022,28,20,23.7,79.9,0.1,25,30,27.5
16-08-2022,30,20,24.8,74.2,0.3,25,30,27.5
17-08-2022,30,20.9,25.3,74.5,0.4,35,40,37.5
18-08-2022,29,22,24.8,74.5,2.1,45,50,47.5
19-08-2022,28,21,24.1,78,2.3,55,60,57.5
20-08-2022,28,21,24,76.9,0.2,65,70,67.5
21-08-2022,28,21,23.3,84.9,15.985,60,65,62.5
22-08-2022,28,20,23.1,86.9,7.962,60,65,62.5
23-08-2022,29,21,23.9,83,0.001,60,65,62.5
24-08-2022,28.9,20.7,23.2,84.8,18.912,50,60,55
25-08-2022,28,20.4,23.5,84,5.4,50,60,55
26-08-2022,26.9,20.5,22.9,90,10.259,40,50,45
27-08-2022,27.9,19,23,87.4,21.616,50,55,52.5
28-08-2022,28,19.9,23.3,84.9,14.739,75,80,77.5
29-08-2022,26.9,21,23.1,90,13.403,75,80,77.5
30-08-2022,29,20.5,24.2,80.7,80.785,70,75,72.5
31-08-2022,28,20.9,23.7,87.3,4.063,65,70,67.5
01-09-2022,28,20.5,22.9,89.1,12.038,45,50,47.5
02-09-2022,27,20,23.3,83.9,0.8,50,55,52.5
03-09-2022,30.9,20.1,25,81.1,37,50,60,55
04-09-2022,29,20,23.9,85.6,41.132,50,60,55
05-09-2022,31,19.5,24.1,83.2,130.848,50,60,55
06-09-2022,28.7,20.1,23.6,86.5,38.158,50,60,55
07-09-2022,26,21,22.6,90.2,41.735,45,50,47.5
08-09-2022,25,20.4,22.2,91.1,0.128,45,50,47.5
09-09-2022,27,20.9,23.2,87.2,1.6,40,45,42.5
10-09-2022,26.4,21,23,87.7,0.802,40,45,42.5
11-09-2022,27,20.8,22.9,85.6,0.795,40,45,42.5
12-09-2022,28,20.4,23.1,80.1,0.1,50,55,52.5
13-09-2022,26,19,22.7,84.9,3.051,50,60,55
14-09-2022,27.9,20,23.3,85.1,0.199,70,75,72.5
15-09-2022,27.9,20,23.2,81.9,0.3,75,80,77.5
16-09-2022,27,20,23.6,81.9,1,75,80,77.5
17-09-2022,29,20,24.2,78.5,1.9,90,100,95
18-09-2022,29,20,24.2,79.4,0.199,95,100,97.5
19-09-2022,27.9,20,23.5,78.6,1.9,80,85,82.5
20-09-2022,27.9,19,23.1,75.5,0.9,85,90,87.5
21-09-2022,27.9,19.5,23.1,79.5,0.2,80,85,82.5
22-09-2022,28.9,19,23.8,72.3,0,80,90,85
23-09-2022,29,19,23.7,72.7,0.1,80,85,82.5
24-09-2022,28.9,20,23.8,76.3,0.6,80,85,82.5
25-09-2022,29,19.5,23.9,76.8,0.051,85,90,87.5
26-09-2022,27.9,20.5,23.4,83.3,1.5,75,80,77.5
27-09-2022,27.9,21,24.3,77.2,0.1,65,70,67.5
28-09-2022,27.9,21,23.8,80.6,0.2,75,85,80
29-09-2022,27.9,20,23.5,76.8,0.082,90,95,92.5
30-09-2022,25.9,20,22.1,84.8,0.013,70,75,72.5
01-10-2022,24.9,19,20.9,92.1,18.142,60,65,62.5
02-10-2022,26.8,19,22.7,84.2,2,45,50,47.5
03-10-2022,26.1,19.9,22.8,85.1,0.6,45,50,47.5
04-10-2022,27.9,20,23.7,81.9,0.497,45,50,47.5
05-10-2022,28,20,23.6,82.5,3.6,35,40,37.5
06-10-2022,26.9,20.5,22.5,87.1,2.1,35,40,37.5
07-10-2022,27.9,19,23.3,79.2,0.1,35,40,37.5
08-10-2022,27.9,20,23.5,78.5,1.4,35,40,37.5
09-10-2022,27.9,21,23,89,0.998,40,45,42.5
10-10-2022,27,21,23.4,87.7,26.83,40,45,42.5
11-10-2022,28,21,23.5,88.2,0.025,45,50,47.5
12-10-2022,28,21,23.7,86.1,0.038,65,70,67.5
13-10-2022,28,20,23.9,85.3,23.899,75,80,77.5
14-10-2022,27.9,20,22.9,89.3,74.578,60,70,65
15-10-2022,28.9,20.4,23.9,86.8,45.855,55,60,57.5
16-10-2022,28.8,21,23.2,89.6,19.077,65,70,67.5
17-10-2022,28,20,23.3,85.9,4.273,60,70,65
18-10-2022,28.8,20.9,23,88.6,28.95,60,65,62.5
19-10-2022,29,19.8,23.5,84.3,55.101,55,60,57.5
20-10-2022,28.9,20,23.4,85.1,5.105,60,65,62.5
21-10-2022,27.9,19.9,23.3,82.6,1,70,80,75
22-10-2022,27.9,19.5,23.4,78.8,0.099,75,85,80
23-10-2022,27.9,19.1,23.1,66.9,0,70,80,75
24-10-2022,27.9,17.9,22.2,54.7,0,75,85,80
25-10-2022,28.9,16,22.3,55.6,0,100,115,107.5
26-10-2022,28.3,16,22.5,60.5,0,90,100,95
27-10-2022,28.3,16,22.3,63.7,0,70,80,75
28-10-2022,27,18.9,22.3,78.1,0.101,60,65,62.5
29-10-2022,26,18.9,21.8,85.4,0.201,45,55,50
30-10-2022,26.9,19,22.4,85.1,10.774,45,50,47.5
31-10-2022,28,18.5,22.9,71.5,0,50,55,52.5
01-11-2022,24.6,19,21.2,85.3,8.082,55,60,57.5
02-11-2022,23.7,19,20.6,93,2.994,45,55,50
03-11-2022,24.9,19,21.5,90.3,8.019,42,50,46
04-11-2022,26,19.9,22.2,88.7,0.025,55,62,58.5
05-11-2022,27,19,22.8,82.2,0.1,50,55,52.5
06-11-2022,26.6,19,22.3,83.6,3.975,42,50,46
07-11-2022,28,18.9,22.7,71.6,0,40,45,42.5
08-11-2022,28,17,22.8,71.8,0,35,40,37.5
09-11-2022,27.9,17.9,22.5,69.7,0,38,45,41.5
10-11-2022,27.9,17.5,22.2,76.4,0.2,35,42,38.5
11-11-2022,22,19,20.6,87.1,0.201,40,45,42.5
12-11-2022,21.9,19,20.4,94.3,10.931,42,50,46
13-11-2022,23.9,19.9,21.4,91.7,10.145,40,45,42.5
14-11-2022,27,19,21.9,85.5,0.795,35,40,37.5
15-11-2022,26.9,18,22.5,81.1,0.006,35,40,37.5
16-11-2022,28.9,18,22.6,77.6,0.4,40,50,45
17-11-2022,27.3,16.9,21.5,71,0,45,50,47.5
18-11-2022,26.9,16,21.1,58.7,0,50,60,55
19-11-2022,26.1,15,20.6,66.5,0,50,55,52.5
20-11-2022,24.1,15,19.6,71.3,0,40,45,42.5
21-11-2022,26.9,14,20.9,63.3,0,35,40,37.5
22-11-2022,23.9,18,20.9,87.3,0.2,30,40,35
23-11-2022,24.8,20,21.6,91,2.001,40,45,42.5
24-11-2022,24.9,20,21.7,94.6,4.981,40,45,42.5
25-11-2022,28,18,22.6,82.1,0.1,40,50,45
26-11-2022,27.1,19,22.9,79.9,0,40,50,45
27-11-2022,27.3,19,22.9,80.7,0.3,45,55,50
28-11-2022,27.3,19.9,22.9,81,0.6,45,52,48.5
29-11-2022,27.9,19,22.5,77.6,0.3,35,40,37.5
30-11-2022,27.9,16,21.6,70.1,0,40,45,42.5
01-12-2022,24.8,17,21,87,0.4,45,55,50
02-12-2022,27.3,19,22.4,83.5,0,48,55,51.5
03-12-2022,28,19.9,23,79.7,0.1,50,55,52.5
04-12-2022,28,18.9,22.7,77.6,0.1,45,55,50
05-12-2022,27,18,22.3,79.9,0,45,55,50
06-12-2022,27,19.5,22.4,79,0,45,50,47.5
07-12-2022,27,17.9,21.2,65.4,0,45,55,50
08-12-2022,25.9,18,21.5,58.9,0,45,55,50
09-12-2022,21.9,17.9,19.4,68.3,0.795,50,55,52.5
10-12-2022,19.9,17,18.4,95,27.987,55,65,60
11-12-2022,21.9,18,19.7,96.8,23.93,45,52,48.5
12-12-2022,25,19,21.1,93.8,11.987,50,55,52.5
13-12-2022,24.9,19.7,21.1,92.2,8.051,40,50,45
14-12-2022,25.1,18,21.1,87.3,0.001,35,45,40
15-12-2022,28,17,21.5,69.1,0,35,45,40
16-12-2022,28,15.5,21.3,62.9,0,35,40,37.5
17-12-2022,27.3,15.6,21.7,70.6,0,30,40,35
18-12-2022,26,17,21.6,79.3,0.2,30,40,35
19-12-2022,25.9,17,20.9,76.1,0.1,40,50,45
20-12-2022,27.9,16,21.5,74.7,0,40,50,45
21-12-2022,26.9,17,21.5,70.2,0,35,45,40
22-12-2022,26.9,15.6,20.8,63.2,0,40,50,45
23-12-2022,27.9,15,21.2,62.9,0,35,45,40
24-12-2022,28.3,14,20.9,69.6,0,45,55,50
25-12-2022,23.9,18,20.8,90.6,2.981,40,50,45
26-12-2022,25,19.9,21.7,88.9,1.006,45,55,50
27-12-2022,24,19.9,21.3,91.8,0.001,45,55,50
28-12-2022,28,19,22.7,80.9,0,50,55,52.5
29-12-2022,27.9,18,22.3,72.7,0,45,50,47.5
30-12-2022,27.1,16,21.5,68.9,0,45,50,47.5
31-12-2022,28.1,15,21.8,66.2,0,40,45,42.5
01-01-2023,28.9,15.9,22,65.2,0,3.3,12,7.65
02-01-2023,27.1,16,21.1,67.8,0,8,17,12.5
03-01-2023,25.9,16,20.7,74,0,10,9.33,9.665
04-01-2023,25.9,17,20.7,75.1,0.1,7.33,14,10.665
05-01-2023,24,16,20.1,78.3,0,10,12,11
06-01-2023,25.9,15,20.4,77.5,0,12,8,10
07-01-2023,25,16,20.5,76.8,0,8,14,11
08-01-2023,26,16.9,20.8,73.6,0,7,12,9.5
09-01-2023,26.9,13.5,19.7,60.7,0,8,10,9
10-01-2023,27,12.5,19.4,65.2,0,8,22,15
11-01-2023,28,12,20.1,57.9,0,12,8,10
12-01-2023,28.9,13.5,21.1,53,0,5,10,7.5
13-01-2023,28.9,13.5,20.6,58.6,0,5,14,9.5
14-01-2023,28.9,14,20.6,59.6,0,10,12,11
15-01-2023,29.9,12.5,20.7,56.8,0,10,9,9.5
16-01-2023,29.3,13,21.2,56.3,0,6,17,11.5
17-01-2023,28.9,13.5,20.5,61.5,0,9,22,15.5
18-01-2023,28,13.5,19.8,68.9,0,20,6,13
19-01-2023,27.9,14.9,20.7,61.9,0,8,16,12
20-01-2023,25.9,14,19.8,73.8,0,12,8,10
21-01-2023,26,16.9,20.5,74.9,0,6,10,8
22-01-2023,26.9,15,20.5,69.4,0,10,22,16
23-01-2023,23.9,15,19.5,81.5,0,12,13.33,12.665
24-01-2023,26,18,21.5,75.5,0,7.33,12,9.665
25-01-2023,27.9,15.5,20.8,66.4,0,4,16,10
26-01-2023,28,15.9,21,65.3,0,8,10,9
27-01-2023,28.1,16.9,21.4,63.8,0,18,16,17
28-01-2023,28,14,21.1,57.2,0,4,22,13
29-01-2023,28.8,14,21.3,61.7,0,12,18,15
30-01-2023,26.9,17,22.1,75.3,4.3,4,22,13
31-01-2023,28.1,18,22.5,68.1,0,10,25,17.5
01-02-2023,28,16,21.9,64.4,0,12.5,20,16.25
02-02-2023,26.2,17,21.6,56.3,0,8,15,11.5
03-02-2023,26,16,21.8,66.2,0,10,16,13
04-02-2023,29.6,17,23.5,51.3,0,10,15,12.5
05-02-2023,30.8,17,23.7,52.1,0,15,16.84,15.92
06-02-2023,30,16,22.8,53.8,0,12.84,18,15.42
07-02-2023,30.9,16,23.4,57.8,0,17,18.7,17.85
08-02-2023,30,16.9,23.7,58.4,0,4,20,12
09-02-2023,30,17,23.4,56.4,0,10,16,13
10-02-2023,30,16.5,23.3,50.3,0,14,25,19.5
11-02-2023,30.9,15,23,48.6,0,15,27.5,21.25
12-02-2023,31.8,15.5,23.7,45.5,0,17.5,25,21.25
13-02-2023,31,14.5,23.5,43.9,0,25,28,26.5
14-02-2023,31,14.9,23.3,43.6,0,20,33,26.5
15-02-2023,31.6,15,23.4,47.7,0,25,19.61,22.305
16-02-2023,31,14.2,23.4,47.9,0,19.61,20,19.805
17-02-2023,30,15.9,23.4,48.2,0,20,24,22
18-02-2023,30.8,16.5,23.5,50.3,0,6,10,8
19-02-2023,30.3,16,23.5,56.3,0,10,35,22.5
20-02-2023,30.9,16.5,23.3,59.4,0,25,27,26
21-02-2023,31,16.9,24,45.9,0,20,30,25
22-02-2023,30.9,16.9,24.1,48.5,0,30,18,24
23-02-2023,30.8,16,23.4,42,0,5.3,25,15.15
24-02-2023,31.8,14.8,23.1,44.9,0,15,20,17.5
25-02-2023,32,13.9,23.9,40.8,0,12,10,11
26-02-2023,38.5,15.5,23.9,38.1,0,10,25,17.5
27-02-2023,30,14.9,22.7,45.4,0,18,23,20.5
28-02-2023,30,15,22.8,51.2,0,21,23,22
01-03-2023,29.8,17,23.8,59.2,0,21,20,20.5
02-03-2023,29,16,23,46.9,0,10,28,19
03-03-2023,30.8,14,23.1,36.2,0,24,60,42
04-03-2023,32,15.5,23.7,34.4,0,50,20.8,35.4
05-03-2023,31.6,16.9,24.1,40.1,0,18.8,17.5,18.15
06-03-2023,31.3,15.9,23.9,42.2,0,5.5,9,7.25
07-03-2023,30.9,15,23.7,41.9,0,3.33,20,11.665
08-03-2023,30,17,23.6,51.1,0,10,18,14
09-03-2023,29.1,16,23.2,51,0,10,15,12.5
10-03-2023,29.8,16,23.4,51.3,0,11,14,12.5
11-03-2023,30.3,15,23.7,51.6,0,4,24,14
12-03-2023,31.8,15.9,24.1,56.7,0,22,16,19
13-03-2023,32.3,17.9,25.2,56.4,0,8,12,10
14-03-2023,32.1,18.9,25.7,48.3,0,3,27,15
15-03-2023,32.9,18.9,26.1,54.4,0.1,24,12,18
16-03-2023,31.1,21,24.8,72.6,2.6,3,12.5,7.75
17-03-2023,30.6,20,24.3,78.1,7.075,8,24,16
18-03-2023,30.3,20,24.2,75,0.105,21,8,14.5
19-03-2023,31.8,20,25.7,59.5,4.1,2,16.96,9.48
20-03-2023,30.9,20,25.8,52.9,0,12.96,12.2,12.58
21-03-2023,32.3,19.9,25.8,43.2,0,12.2,13.3,12.75
22-03-2023,33,19,26.4,52,0,3.3,16.52,9.91
23-03-2023,33,21,26.9,58.8,0,12.52,10,11.26
24-03-2023,33.9,22,27.3,59.1,0,5,17.84,11.42
25-03-2023,31.7,22,26.5,63.2,2.4,13.84,10,11.92
26-03-2023,32.6,21,27.2,58.2,0.7,10,7,8.5
27-03-2023,34,21,27.5,47.6,0.199,3,8,5.5
28-03-2023,34.6,21.9,28,45.9,0,4,17.29,10.645
29-03-2023,32.1,23,26.9,64,0.013,13.29,8,10.645
30-03-2023,32.3,21.1,26.7,59.8,0.1,4,10.41,7.205
31-03-2023,33.8,21.9,26.9,59.4,0.001,7.57,9.3,8.435
01-04-2023,33.8,23,27.4,58.9,0,3.3,12.06,7.68
02-04-2023,33.9,22,27.3,59.4,0,10.06,8,9.03
03-04-2023,32.6,22,27.1,61.8,0.994,4,8,6
04-04-2023,30.8,20.1,25.1,72.8,0.004,3,10.92,6.96
05-04-2023,32,21,26.9,63.5,0.267,8.92,6,7.46
06-04-2023,33.1,22,27.1,60.8,0,3,9,6
07-04-2023,32,21.5,26.4,60.9,0,6,8,7
08-04-2023,33,20,26.5,54.3,0,2,7,4.5
09-04-2023,34,19.5,26.1,58.1,0,5,7.3,6.15
10-04-2023,32.6,20,26.4,59.2,0,2.6,6,4.3
11-04-2023,35,19,26.9,47.2,0,4,8,6
12-04-2023,35,19,27.5,38.2,0,3.3,7,5.15
13-04-2023,36,19.5,27.8,35.2,0,3,6.7,4.85
14-04-2023,35,20.1,28,34.7,0,3,8,5.5
15-04-2023,34,19.5,26.8,38.8,0,5,6.7,5.85
16-04-2023,35.6,19,27.2,37.1,0,3.3,12.72,8.01
17-04-2023,34.1,19.5,27.3,38.2,0,8.72,10,9.36
18-04-2023,34.5,20,27.9,36.8,0,5,12.27,8.635
19-04-2023,35.6,20.5,28.1,42,0,10.27,6,8.135
20-04-2023,35.1,23,28.8,48.6,0,4,8,6
21-04-2023,33.6,22,25.8,65.6,6.956,4,6.7,5.35
22-04-2023,34,22.5,26.5,59.3,0,3,10,6.5
23-04-2023,33.8,22,27.6,56.6,0,10,15,12.5
24-04-2023,33,21.5,27.3,63,2,8,16,12
25-04-2023,31.9,22.5,27,64.4,8,14,10,12
26-04-2023,32.3,23,27.5,60.6,3.3,6,6,6
27-04-2023,32.9,23,27.5,60.8,0.4,3,6,4.5
28-04-2023,33.1,22,27.3,60.4,0,4,8,6
29-04-2023,31,21.2,25.7,72.6,20.139,3,10.41,6.705
30-04-2023,31,23,26.3,66.2,2.981,7.69,8,7.845
01-05-2023,29.6,21,24.6,76.6,47.132,4,14,9
02-05-2023,30,21,24.5,77.8,0.019,12,6.6,9.3
03-05-2023,29,21,24.4,78.2,8.787,2,5,3.5
04-05-2023,30,21.4,24.4,74.5,43,3,8,5.5
05-05-2023,28,21.5,24.3,75.9,3.1,4,15,9.5
06-05-2023,28,22,23.7,85,1.019,4,7,5.5
07-05-2023,28,21.4,24.1,79.5,1.006,3,10,6.5
08-05-2023,29,20.5,24.3,81.5,10,2,5,3.5
09-05-2023,31.3,21,25.8,74.7,0.672,4,15,9.5
10-05-2023,32.9,22,27.4,66.7,3.1,10,12,11
11-05-2023,32.3,23,27.7,64,4.5,8,14,11
12-05-2023,32.9,21,25.7,75.5,13.025,4,12,8
13-05-2023,31,22.8,26.4,75.3,0,4,10,7
14-05-2023,32.9,22,26.8,71.7,0,10,11,10.5
15-05-2023,33.9,22.9,27.5,67.2,0,9,12,10.5
16-05-2023,34.9,22.9,28,63.3,0.019,4,14,9
17-05-2023,34.9,23,29.1,53.5,0,8,14,11
18-05-2023,35.9,24.9,29.6,55.8,0,10,10,10
19-05-2023,35.9,23,29.3,55.5,0.1,4,15.29,9.645
20-05-2023,34.9,21.4,26.9,69.5,29.814,13.29,10.7,11.995
21-05-2023,32.9,21.7,24.9,76,30.804,3,42.1,22.55
22-05-2023,32.9,21,25.7,74.5,16.038,32,15,23.5
23-05-2023,33,21.1,26.7,69.5,24.842,12,14,13
24-05-2023,32.9,21.2,26,72,1.032,10,12.5,11.25
25-05-2023,38.5,22,26,73.8,0.069,7.5,13.3,10.4
26-05-2023,31.9,22,26.5,69.3,4,3.3,16,9.65
27-05-2023,32.9,22,26.8,71.2,0.1,14,12,13
28-05-2023,33.9,23,27.4,67.1,0,10,16,13
29-05-2023,33.9,23,27,67,0.3,15,16,15.5
30-05-2023,32.8,20,24.8,81.4,64.591,12,18,15
31-05-2023,31.9,20,25.7,75.7,0.201,14,16.37,15.185
01-06-2023,30.9,21,26.3,75.3,0.076,12.37,21.05,16.71
02-06-2023,32.9,22,26.5,73.8,2.3,18.45,21.09,19.77
03-06-2023,33.9,22.5,27.8,69.3,0,16.09,14,15.045
04-06-2023,30.9,23,26.2,71.4,0.7,10,16,13
05-06-2023,31.9,22,27.1,67.7,2.8,4,28,16
06-06-2023,32.9,22,26.3,72.7,4.007,20,24,22
07-06-2023,32.9,22.8,26.5,71.9,0.199,16,23,19.5
08-06-2023,31.9,22,26.6,71.6,0.025,19,18,18.5
09-06-2023,32,22,26.1,73.8,1.089,4,27,15.5
10-06-2023,30.1,21,25,73.8,0.5,5,22,13.5
11-06-2023,30,21,25.4,75.1,0.099,18,24.03,21.015
12-06-2023,32,21.1,25.6,74.9,21.397,20.03,23,21.515
13-06-2023,31,21.6,25.7,74.5,0,19,23,21
14-06-2023,32,21,25.9,72.1,1.987,18,36,27
15-06-2023,32,21.9,26.6,68.2,0,30,45,37.5
16-06-2023,32,22,26.5,68.1,0,30,45,37.5
17-06-2023,31,22,26.4,70.5,0.994,30,30,30
18-06-2023,29,23,25.1,76,2.3,10,45,27.5
19-06-2023,29,22,24.9,79.4,0.598,35,28,31.5
20-06-2023,26,20.8,23.1,90.6,18.905,26,34.05,30.025
21-06-2023,29.8,21.9,24,84.3,3.075,30.05,45,37.525
22-06-2023,31,21,25.2,78.3,7.949,30,36,33
23-06-2023,29.9,21.7,25,80.2,0.237,20,66.7,43.35
24-06-2023,28,21,23.7,80.3,0.597,20,66.7,43.35
25-06-2023,28.9,21,24.5,78.1,6.956,20,90,55
26-06-2023,27.9,21,24.1,78,0.013,80,76.67,78.335
27-06-2023,29.8,20.5,24.2,77.6,1.987,16.67,60,38.335
28-06-2023,28.9,20.8,24.3,74.6,0.004,55,70,62.5
29-06-2023,29.1,21,23.6,80,1.006,50,80,65
30-06-2023,30,20,24.8,74.3,0.5,60,100,80
01-07-2023,30.9,21,25.6,73.4,4.6,60,80,70
02-07-2023,28.9,22,24.3,79.3,17.905,20,93.3,56.65
03-07-2023,29.9,21,24,82.2,3,23.3,100,61.65
04-07-2023,27.9,20,22.8,84.4,0.994,80,90,85
05-07-2023,26.9,20,22.9,81.1,9.1,70,100,85
06-07-2023,27.9,21,23.1,83.2,0.499,70,100,85
07-07-2023,27,20.9,22.9,86.6,6.958,80,80,80
08-07-2023,26.9,21,22.6,88.9,6.975,70,80,75
09-07-2023,28,21,24.1,79.1,0.102,13.3,100,56.65
10-07-2023,27.9,21.6,23.6,87.6,9.949,80,90,85
11-07-2023,27.9,20.1,23,86.1,14.962,70,120,95
12-07-2023,28.9,20.9,23.8,83.3,11.925,26.6,100,63.3
13-07-2023,28.7,21,23.3,83.5,23.849,80,74,77
14-07-2023,28.9,20.4,23.4,82.7,0.994,72,69.07,70.535
15-07-2023,29.9,20.7,24.3,79.8,2.019,67.07,60,63.535
16-07-2023,28.9,21,24.2,79.9,0.3,55,88,71.5
17-07-2023,28,21,24.1,78.3,0.199,60,78.78,69.39
18-07-2023,29.9,21,24.4,75.1,0,76.78,100,88.39
19-07-2023,27.1,21,23.7,77.2,0.6,80,105,92.5
20-07-2023,28.1,21,24.2,74.4,0,95,96,95.5
21-07-2023,28.9,21.9,24.2,77.1,0.001,86,120,103
22-07-2023,27.9,21,23.5,81.5,0.203,80,60,70
23-07-2023,28.8,21,22.9,87.3,4.006,50,78.78,64.39
24-07-2023,26.9,20,21.8,91.7,7.974,74.78,96,85.39
25-07-2023,25.9,20,21.8,91.3,11.928,86,91.72,88.86
26-07-2023,24.9,20,21.6,92.4,4.077,89.72,85,87.36
27-07-2023,29,19,23,82.3,3.006,70,98.94,84.47
28-07-2023,30.8,19,23.7,80.6,0.995,94.94,110,102.47
29-07-2023,27.9,20,23.1,81.3,0.596,9,146.67,77.835
30-07-2023,30.9,20,24.7,75.3,0.2,53.33,100,76.665
31-07-2023,30.9,20.9,24.8,76.7,0.1,99,115,107
01-08-2023,29.9,21,24.6,77.5,0,75,110,92.5
02-08-2023,29.9,19.9,24.3,74.1,0,90,900,495
03-08-2023,30.9,20,24.6,73.4,0,88,100,94
04-08-2023,30.9,20,24.9,75.2,0.1,35,90,62.5
05-08-2023,30.8,20,24.7,76.3,0.099,70,60,65
06-08-2023,31.8,21,24.8,80.2,1.987,10,55,32.5
07-08-2023,31.8,20.9,24.9,74.5,0.3,53,80,66.5
08-08-2023,30.8,20,24.6,76.8,0.994,30,64,47
09-08-2023,31.8,20.9,25.6,73.4,3.6,40,60,50
10-08-2023,31.8,21,25.8,72.7,3.5,40,97,68.5
11-08-2023,32.8,21.1,25.5,74.9,3.4,63,70,66.5
12-08-2023,31.8,22,25.5,75.1,4,40,57,48.5
13-08-2023,30.9,20.9,25.6,72.1,0.398,20,60,40
14-08-2023,31.9,20.1,25.6,71.4,1.1,55,45,50
15-08-2023,30.9,20.9,25.8,65.7,0,30,39.69,34.845
16-08-2023,31.9,21,26.4,65.4,0,39.69,40,39.845
17-08-2023,30.9,21.9,26.2,69.2,2.7,30,25,27.5
18-08-2023,30.8,21,24.8,73.1,0.2,18,34,26
19-08-2023,28.9,20,23.1,82.7,7.949,16.7,33.33,25.015
20-08-2023,30.9,20,24.6,75.8,0.051,8,32,20
21-08-2023,31.9,20.9,25.4,71.3,0.4,8,25,16.5
22-08-2023,32.8,21,26.3,71.2,0.1,12.5,20,16.25
23-08-2023,31.9,21.9,26,68.8,2.2,3.33,25,14.165
24-08-2023,30.9,21,25.8,66.4,0.1,18,25,21.5
25-08-2023,32.8,20,25.9,65.2,0.1,15,7,11
26-08-2023,32.8,21,26.4,70.7,0.5,4,22,13
27-08-2023,31.1,22.6,26.2,70.5,4.8,10,20,15
28-08-2023,31.9,22,27.1,63.1,0.5,4,12,8
29-08-2023,31.9,22.9,26.4,64.5,0,10,20,15
30-08-2023,32.9,21.9,27.3,62.2,0.9,5.33,17.5,11.415
31-08-2023,30.6,20,25.1,77.1,65.315,10,24,17
01-09-2023,30.8,19,24,82.2,23.949,20,23,21.5
02-09-2023,28.9,22,24.8,80.6,0.298,15,16,15.5
03-09-2023,28.9,21.7,24.4,77.1,0.006,3,15,9
04-09-2023,26.9,21,23.1,78.2,0.199,10,25,17.5
05-09-2023,27.9,20,22.5,85.3,24.861,25,25,25
06-09-2023,28,20.6,23.2,85.7,0.12,20,10,15
